	ENST_Nested	ENST_Host	geneChr_Nested	geneStart_Nested	geneEnd_Nested	SYMBOL_Nested	Strand_Nested	biotype_Nested	geneChr_Host	geneStart_Host	geneEnd_Host	SYMBOL_Host	Strand_Host	biotype_Host	Overlap_size	Strandness	pairid	seqnames	start	end	width	strand	V5	annotation	genic	Intergenic	Promoter	fiveUTR	threeUTR	Exon	Intron	downstream	distal_intergenic	exon_intron_number	exon_intron_total_number
10299	ENST00000598112.2_1	ENST00000597226.1_1	chr19	16744607	16746080	AC024075.2	-	lncRNA	chr19	16721221	16747342	AC008764.2	+	lncRNA	1473	opposite	1998_ID	chr19	16744608	16746080	1473	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
10328	ENST00000598988.1_1	ENST00000604424.1_1	chr19	41905276	41906270	AC011462.3	+	lncRNA	chr19	41856757	41916758	AC011462.1	+	processed_transcript	994	same	1220_ID	chr19	41905277	41906270	994	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
10329	ENST00000599050.1_1	ENST00000322354.4_5	chr19	40949342	40949994	AC010271.1	+	lncRNA	chr19	40946750	40950242	SERTAD3	-	protein_coding	652	opposite	1044_ID	chr19	40949343	40949994	652	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
10399	ENST00000601192.1_3	ENST00000269856.5_2	chr19	4791756	4795567	AC005523.2	-	lncRNA	chr19	4791745	4801285	FEM1A	+	protein_coding	3815	opposite	308_ID	chr19	4791757	4795567	3811	*	-	Exon	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	1	1
10412	ENST00000601508.1_1	ENST00000429882.1_3	chr2	220362332	220362968	AC053503.4	-	lncRNA	chr2	220346794	220381599	ASIC4-AS1	-	lncRNA	636	same	2323_ID	chr2	220362333	220362968	636	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
10446	ENST00000602396.1_1	ENST00000663930.1_3	chr14	71685816	71689441	AC004817.4	+	lncRNA	chr14	71645769	71710558	AC004817.5	-	lncRNA	3625	opposite	170_ID	chr14	71685817	71689441	3625	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
10504	ENST00000602809.1_3	ENST00000602429.1_1	chr11	322185	322727	AC136475.8	-	lncRNA	chr11	318652	325631	AC136475.1	+	lncRNA	542	opposite	4159_ID	chr11	322186	322727	542	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
10541	ENST00000603042.1_1	ENST00000603994.1_2	chr6	146058046	146058309	AL023806.2	-	lncRNA	chr6	146056705	146058354	AL023806.1	+	lncRNA	263	opposite	4496_ID	chr6	146058047	146058309	263	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	1	1
10542	ENST00000603052.1_1	ENST00000438897.1_1	chr2	112024444	112025050	AC068491.2	-	lncRNA	chr2	112022859	112037457	AC068491.1	+	lncRNA	606	opposite	2416_ID	chr2	112024445	112025050	606	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
10544	ENST00000603053.2_4	ENST00000658444.1_1	chr7	92097693	92107260	ERVW-1	-	protein_coding	chr7	92090150	92124915	AC007566.1	+	lncRNA	9607	opposite	6933_ID	chr7	92097694	92107260	9567	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
10562	ENST00000603612.1_1	ENST00000652200.1_1	chr2	75946245	75947144	AC005034.4	+	lncRNA	chr2	75937907	75955249	AC005034.6	+	lncRNA	899	same	221_ID	chr2	75946246	75947144	899	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
10581	ENST00000604081.1_1	ENST00000513209.1_3	chr12	54387593	54389683	HOXC-AS2	-	retained_intron	chr12	54379628	54428672	AC012531.3	+	protein_coding	2976	opposite	7274_ID	chr12	54387594	54389683	2090	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
10682	ENST00000606203.1_1	ENST00000566945.1_1	chr5	10195298	10197734	AC034229.3	-	lncRNA	chr5	10195232	10197740	AC034229.2	-	lncRNA	2436	same	2263_ID	chr5	10195299	10197734	2436	*	-	Exon	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	1	1
10694	ENST00000606287.1_1	ENST00000460508.3_3	chr2	74728843	74729492	AC005041.3	+	lncRNA	chr2	74724643	74730443	LBX2	-	protein_coding	649	opposite	224_ID	chr2	74728844	74729492	649	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
10757	ENST00000606909.1_3	ENST00000383331.4_3	chr6	31167941	31169695	AL662844.3	-	lncRNA	chr6	31165536	31171745	HCG27	+	lncRNA	1754	opposite	5873_ID	chr6	31167942	31169695	1754	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
10773	ENST00000607097.1_2	ENST00000523021.1_1	chr8	94927961	94928910	MIR378D2HG	-	lncRNA	chr8	94870034	94933576	PDP1	+	processed_transcript	949	opposite	8404_ID	chr8	94927962	94928910	949	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
10792	ENST00000607282.1_1	ENST00000606988.1_1	chr10	22621515	22621910	AL158211.2	-	lncRNA	chr10	22621332	22621916	AL158211.4	+	lncRNA	395	opposite	5112_ID	chr10	22621516	22621910	395	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	1	1
10798	ENST00000607313.1	ENST00000581232.1_1	chr18	47018033	47018099	SNORD58B	-	snoRNA	chr18	47013708	47018248	AC100778.3	+	lncRNA	66	opposite	12428_ID	chr18	47018034	47018099	66	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
10876	ENST00000607979.1_1	ENST00000412362.1_1	chr10	92757236	92757470	AL365434.2	-	lncRNA	chr10	92754376	92766147	AL365434.1	+	lncRNA	234	opposite	5544_ID	chr10	92757237	92757470	234	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
10878	ENST00000607991.1_1	ENST00000416406.1_1	chr22	39139499	39139915	AL021707.7	+	lncRNA	chr22	39135007	39145046	AL021707.1	+	lncRNA	416	same	4456_ID	chr22	39139500	39139915	416	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
10929	ENST00000608644.1_1	ENST00000649288.1_4	chr22	46448972	46449440	AL121672.3	+	lncRNA	chr22	46445357	46450024	PRR34	-	lncRNA	468	opposite	4742_ID	chr22	46448973	46449440	468	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
10946	ENST00000608783.1_1	ENST00000663813.1_3	chr21	38737778	38738234	AP001437.1	-	lncRNA	chr21	38709683	38739160	AP001437.2	-	lncRNA	456	same	6133_ID	chr21	38737779	38738234	456	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
10983	ENST00000609212.1_1	ENST00000416406.1_1	chr22	39138629	39139120	AL021707.6	+	lncRNA	chr22	39135007	39145046	AL021707.1	+	lncRNA	491	same	4453_ID	chr22	39138630	39139120	491	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
11013	ENST00000609553.1_1	ENST00000393079.3_1	chr3	136556179	136557863	AC096992.2	-	lncRNA	chr3	136537925	136574730	SLC35G2	+	protein_coding	1684	opposite	3300_ID	chr3	136556180	136557863	1684	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
11015	ENST00000609564.2_2	ENST00000515426.1_7	chr22	42665708	42675499	OGFRP1	+	lncRNA	chr22	42610852	42739622	TCF20	-	protein_coding	9832	opposite	9329_ID	chr22	42665709	42675499	9791	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
11034	ENST00000609771.1_1	ENST00000631198.1_1	chr4	409906	410326	AC092574.1	-	lncRNA	chr4	379962	447859	AC092574.2	+	lncRNA	6729	opposite	3104_ID	chr4	409907	410326	420	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
11075	ENST00000610134.1_1	ENST00000475951.1_3	chr2	73340291	73343035	AC010913.1	+	retained_intron	chr2	73316069	73383849	RAB11FIP5	-	processed_transcript	2890	opposite	1160_ID	chr2	73340292	73343035	2744	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
11099	ENST00000610409.1_1	ENST00000471129.1_3	chr1	214157135	214159762	AC011700.1	-	lncRNA	chr1	214156523	214170568	PROX1	+	protein_coding	2627	opposite	1281_ID	chr1	214157136	214159762	2627	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
11137	ENST00000611368.1_1	ENST00000372861.5_2	chr20	43375282	43375842	AL118522.1	+	lncRNA	chr20	43374505	43380954	KCNK15	+	protein_coding	560	same	4735_ID	chr20	43375283	43375842	560	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
11178	ENST00000612531.1_1	ENST00000546086.1_4	chr12	68820110	68821517	AC008033.3	-	lncRNA	chr12	68727032	68835996	LINC02384	-	lncRNA	1407	same	681_ID	chr12	68820111	68821517	1407	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
11201	ENST00000612996.1_2	ENST00000643064.1_1	chr13	49106148	49106735	AL157813.1	-	lncRNA	chr13	48955385	49173572	RB1	+	protein_coding	587	opposite	5072_ID	chr13	49106149	49106735	587	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
11212	ENST00000613261.1_1	ENST00000245304.5_2	chr13	98088199	98088422	AL442067.1	+	lncRNA	chr13	98086422	98121382	RAP2A	+	protein_coding	223	same	5606_ID	chr13	98088200	98088422	223	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
11250	ENST00000614033.1_1	ENST00000245304.5_2	chr13	98089521	98089884	AL442067.2	+	lncRNA	chr13	98086422	98121382	RAP2A	+	protein_coding	363	same	5607_ID	chr13	98089522	98089884	363	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
11278	ENST00000614810.1_1	ENST00000314852.2_3	chr15	75937360	75937783	AC105020.5	+	lncRNA	chr15	75931425	75941047	IMP3	-	protein_coding	423	opposite	3587_ID	chr15	75937361	75937783	423	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
11279	ENST00000614815.1_1	ENST00000568956.2_2	chr19	56123855	56124463	AC008735.4	-	lncRNA	chr19	56117012	56128635	ZNF865	+	protein_coding	608	opposite	788_ID	chr19	56123856	56124463	608	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
11290	ENST00000615076.1_1	ENST00000547748.1_3	chr12	47659447	47659891	AC008083.4	+	lncRNA	chr12	47631516	47672804	AC008083.2	-	lncRNA	444	opposite	697_ID	chr12	47659448	47659891	444	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
11291	ENST00000615088.1_1	ENST00000619495.1_3	chr20	23470052	23470610	AL109954.2	-	lncRNA	chr20	23462281	23499691	AL109954.1	-	lncRNA	558	same	4717_ID	chr20	23470053	23470610	558	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
11298	ENST00000615357.1_1	ENST00000614670.1_1	chr20	36731925	36733363	AL031651.1	-	lncRNA	chr20	36694483	36756182	RPRD1B	+	protein_coding	1438	opposite	4531_ID	chr20	36731926	36733363	1438	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
11352	ENST00000616598.1_1	ENST00000566841.1_1	chr15	83688866	83689554	AC022558.3	+	lncRNA	chr15	83594635	83772195	AC022558.2	+	lncRNA	688	same	1890_ID	chr15	83688867	83689554	688	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
11365	ENST00000616866.1_1	ENST00000604424.1_1	chr19	41879875	41880324	AC011462.4	+	lncRNA	chr19	41856757	41916758	AC011462.1	+	processed_transcript	449	same	1223_ID	chr19	41879876	41880324	449	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
11404	ENST00000617867.1_1	ENST00000615265.1_1	chr17	36009161	36010922	AC243585.1	+	lncRNA	chr17	36002975	36044255	AC243571.2	+	lncRNA	1761	same	4278_ID	chr17	36009162	36010922	1761	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
11416	ENST00000618230.1_2	ENST00000610712.1_3	chr18	32848181	32850202	AC011815.2	+	lncRNA	chr18	32831021	32870209	ZSCAN30	-	protein_coding	2021	opposite	1298_ID	chr18	32848182	32850202	2021	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
11439	ENST00000618911.4_3	ENST00000514533.1_1	chr5	175810983	175815928	NOP16	-	protein_coding	chr5	175795852	175828866	ARL10	+	protein_coding	4988	opposite	9278_ID	chr5	175810984	175815928	4945	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
11440	ENST00000618958.2_3	ENST00000612898.1_1	chr6	27805657	27806153	H2AC15	-	protein_coding	chr6	27805537	27807260	H2BC15	+	protein_coding	496	opposite	7208_ID	chr6	27805658	27806153	496	*	-	Exon	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	1	1
11455	ENST00000619323.1_2	ENST00000550290.2_2	chr12	62997688	62998179	AC048341.2	+	lncRNA	chr12	62996531	63015993	AC048341.1	+	lncRNA	491	same	2309_ID	chr12	62997689	62998179	491	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
11468	ENST00000619612.1_1	ENST00000486502.1_1	chr13	108919667	108920082	AL157762.1	+	lncRNA	chr13	108903587	108922765	TNFSF13B	+	processed_transcript	415	same	5066_ID	chr13	108919668	108920082	415	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
11539	ENST00000620937.1_1	ENST00000583025.1_1	chr17	80202645	80203467	AC132872.3	+	lncRNA	chr17	80195045	80219005	SLC16A3	+	protein_coding	822	same	4105_ID	chr17	80202646	80203467	822	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
11599	ENST00000622038.1_1	ENST00000663056.1_1	chr13	108522730	108525720	AL136964.1	+	lncRNA	chr13	108521170	108585851	AL359436.1	+	lncRNA	2990	same	4921_ID	chr13	108522731	108525720	2990	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
11642	ENST00000623288.1_1	ENST00000511650.1_1	chr5	177394004	177394458	AC106795.5	+	lncRNA	chr5	177366622	177410055	AC106795.3	+	lncRNA	454	same	3649_ID	chr5	177394005	177394458	454	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
11646	ENST00000623407.1_2	ENST00000624192.1_3	chr5	140561983	140568155	AC244517.6	+	lncRNA	chr5	140516264	140621312	AC244517.11	-	lncRNA	6172	opposite	4296_ID	chr5	140561984	140568155	6172	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
11672	ENST00000623995.1_1	ENST00000624192.1_3	chr5	140557429	140561944	AC244517.8	+	lncRNA	chr5	140516264	140621312	AC244517.11	-	lncRNA	4515	opposite	4299_ID	chr5	140557430	140561944	4515	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
11698	ENST00000624549.1_3	ENST00000624192.1_3	chr5	140562975	140580969	AC244517.4	-	lncRNA	chr5	140516264	140621312	AC244517.11	-	lncRNA	17994	same	4295_ID	chr5	140562976	140580969	17994	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
11700	ENST00000624656.1_1	ENST00000475962.5_3	chr22	39529094	39532765	AL031846.2	+	lncRNA	chr22	39516171	39545837	CBX7	-	processed_transcript	3671	opposite	4564_ID	chr22	39529095	39532765	3671	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
11702	ENST00000624688.2_3	ENST00000654542.1_3	chr3	126911973	126917028	C3orf56	+	protein_coding	chr3	126884348	126937316	AC112482.2	-	lncRNA	5055	opposite	6512_ID	chr3	126911974	126917028	5055	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
11725	ENST00000625144.1_3	ENST00000624192.1_3	chr5	140571171	140573661	AC244517.7	-	lncRNA	chr5	140516264	140621312	AC244517.11	-	lncRNA	2490	same	4297_ID	chr5	140571172	140573661	2490	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
11808	ENST00000632517.1_2	ENST00000633022.1_1	chr1	114575014	114577133	AL591742.2	+	lncRNA	chr1	114523121	114578194	OLFML3	+	processed_transcript	2119	same	5798_ID	chr1	114575015	114577133	2119	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
11813	ENST00000633189.1_1	ENST00000524258.2_4	chr8	1706373	1708613	AC100810.3	-	lncRNA	chr8	1703943	1719627	CLN8	+	protein_coding	2240	opposite	3423_ID	chr8	1706374	1708613	2240	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
11829	ENST00000634673.1_1	ENST00000398117.1_4	chr18	60874854	60875401	AC022726.2	+	lncRNA	chr18	60790578	60987361	BCL2	-	protein_coding	547	opposite	1902_ID	chr18	60874855	60875401	547	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
11863	ENST00000636508.1_2	ENST00000535817.1_1	chr11	62599790	62600275	TEX54	-	protein_coding	chr11	62599705	62601515	AP001160.1	+	lncRNA	485	opposite	12663_ID	chr11	62599791	62600275	485	*	-	Intron	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
11889	ENST00000637957.1_1	ENST00000606202.1_3	chr6	149567230	149576551	AL031056.2	+	lncRNA	chr6	149539776	149699665	TAB2	+	protein_coding	9321	same	4505_ID	chr6	149567231	149576551	9321	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
11916	ENST00000641044.1_2	ENST00000478806.1_4	chr7	144009556	144019761	OR2A1	+	protein_coding	chr7	143948500	144052800	AC074386.1	-	lncRNA	10205	opposite	9374_ID	chr7	144009557	144019761	10205	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
11958	ENST00000641874.1_2	ENST00000508964.1_3	chr3	97849564	97857392	OR5H1	+	protein_coding	chr3	97818751	97866978	AC117460.1	-	lncRNA	7828	opposite	9456_ID	chr3	97849565	97857392	7828	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
12056	ENST00000648326.1_2	ENST00000454396.2_1	chr6	3849606	3851551	FAM50B	+	protein_coding	chr6	3832166	3855971	AL391422.3	+	lncRNA	1948	same	6990_ID	chr6	3849607	3851551	1945	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
12066	ENST00000648436.1_3	ENST00000438284.2_1	chr3	11235124	11267563	AC083855.2	-	lncRNA	chr3	11178778	11302461	HRH1	+	protein_coding	32439	opposite	2718_ID	chr3	11235125	11267563	32439	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
12071	ENST00000648470.1_1	ENST00000527671.1_3	chr11	18163887	18166689	AC090099.2	+	lncRNA	chr11	18161732	18211042	AC090099.1	-	lncRNA	2802	opposite	2868_ID	chr11	18163888	18166689	2802	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
12106	ENST00000648941.1_1	ENST00000331351.6_2	chr16	25799307	26053668	AC093516.1	+	lncRNA	chr16	25703279	26149006	HS3ST4	+	protein_coding	254361	same	3213_ID	chr16	25799308	26053668	254361	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
12134	ENST00000649466.1_1	ENST00000344697.3_4	chr3	43129727	43131935	AC092042.4	+	lncRNA	chr3	43120725	43147571	POMGNT2	-	protein_coding	2208	opposite	3032_ID	chr3	43129728	43131935	2208	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
12154	ENST00000649944.1_1	ENST00000665797.1_3	chr16	66772140	66773625	AC018557.2	+	lncRNA	chr16	66763054	66775319	AC018557.3	+	lncRNA	1485	same	1635_ID	chr16	66772141	66773625	1485	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
12177	ENST00000650404.1_3	ENST00000560188.1_1	chr15	69173001	69221280	AC087639.2	-	lncRNA	chr15	69110559	69238461	SPESP1	+	processed_transcript	48279	opposite	2840_ID	chr15	69173002	69221280	48279	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
12190	ENST00000650639.1_1	ENST00000594199.3_4	chrX	103357213	103360533	ZCCHC18	+	protein_coding	chrX	103343897	103401690	SLC25A53	-	protein_coding	3712	opposite	13007_ID	chrX	103357214	103360533	3320	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
12204	ENST00000651017.1_1	ENST00000419809.1_3	chr2	67904630	67907930	AC010987.1	+	lncRNA	chr2	67792735	67911209	AC007422.1	-	lncRNA	3300	opposite	1170_ID	chr2	67904631	67907930	3300	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
12216	ENST00000651166.1_1	ENST00000429882.1_3	chr2	220360846	220363009	SPEGNB	+	protein_coding	chr2	220346794	220381599	ASIC4-AS1	-	lncRNA	2163	opposite	12524_ID	chr2	220360847	220363009	2163	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
12237	ENST00000651711.1_3	ENST00000669532.1_1	chr2	76918132	76919615	AC068616.1	-	lncRNA	chr2	76912100	76926122	AC068616.3	+	lncRNA	1483	opposite	2425_ID	chr2	76918133	76919615	1483	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
12287	ENST00000652584.1_3	ENST00000639259.1_1	chr2	211051849	211089447	ACADL	-	processed_transcript	chr2	211036409	211098690	AC006994.1	+	lncRNA	38322	opposite	4320_ID	chr2	211051850	211089447	37598	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
12318	ENST00000653384.1_3	ENST00000522768.1_1	chr8	17665869	17679692	AC027117.1	+	lncRNA	chr8	17658853	17718578	AC027117.2	+	lncRNA	13823	same	2192_ID	chr8	17665870	17679692	13823	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
12365	ENST00000654775.1_1	ENST00000669726.1_1	chr14	24740931	24748295	AL096870.10	+	lncRNA	chr14	24740418	24768052	AL096870.12	+	lncRNA	7364	same	4693_ID	chr14	24740932	24748295	7364	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
12441	ENST00000656192.1_1	ENST00000484092.1_4	chr3	117438705	117512655	AC092691.3	+	lncRNA	chr3	117391000	117716439	AC092691.1	-	lncRNA	74526	opposite	3123_ID	chr3	117438706	117512655	73950	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
12442	ENST00000656210.1_1	ENST00000643064.1_1	chr13	49105935	49130494	AL157813.2	+	lncRNA	chr13	48955385	49173572	RB1	+	protein_coding	24559	same	5073_ID	chr13	49105936	49130494	24559	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
12452	ENST00000656618.1_3	ENST00000292433.4_2	chr19	13263065	13263727	AC011446.3	-	lncRNA	chr19	13261224	13265725	IER2	+	protein_coding	662	opposite	1215_ID	chr19	13263066	13263727	662	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
12461	ENST00000656765.1_1	ENST00000442721.1_4	chr6	32076182	32080626	AL662884.5	+	lncRNA	chr6	32065952	32083111	TNXB	-	protein_coding	4444	opposite	5876_ID	chr6	32076183	32080626	4444	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
12569	ENST00000658653.1_1	ENST00000656462.1_3	chr14	24476393	24496991	AL136419.3	+	lncRNA	chr14	24407970	24521718	DHRS4-AS1	-	lncRNA	20598	opposite	4911_ID	chr14	24476394	24496991	20598	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
12574	ENST00000658759.1_1	ENST00000444059.2_6	chr1	112282200	112290420	INKA2-AS1	+	lncRNA	chr1	112269127	112298446	INKA2	-	processed_transcript	8220	opposite	7357_ID	chr1	112282201	112290420	8220	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
12590	ENST00000659052.1_1	ENST00000515617.1_2	chr12	54475519	54496483	AC023794.2	+	lncRNA	chr12	54452037	54516018	FLJ12825	+	lncRNA	20964	same	1967_ID	chr12	54475520	54496483	20964	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
12591	ENST00000659069.1_3	ENST00000484092.1_4	chr3	117397544	117409852	LINC02024	-	lncRNA	chr3	117391000	117716439	AC092691.1	-	lncRNA	12313	same	7715_ID	chr3	117397545	117409852	12308	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	1
