	ENST_Nested	ENST_Host	geneChr_Nested	geneStart_Nested	geneEnd_Nested	SYMBOL_Nested	Strand_Nested	biotype_Nested	geneChr_Host	geneStart_Host	geneEnd_Host	SYMBOL_Host	Strand_Host	biotype_Host	Overlap_size	Strandness	pairid	seqnames	start	end	width	strand	V5	annotation	genic	Intergenic	Promoter	fiveUTR	threeUTR	Exon	Intron	downstream	distal_intergenic	exon_intron_number	exon_intron_total_number
7255	ENSMUST00000226106.1	ENSMUST00000224046.1	chr19	12519799	12523576	Gm47243	+	lincRNA	chr19	12517914	12596519	A330040F15Rik	-	processed_transcript	3777	opposite	5067_ID	chr19	12519800	12523576	3777	*	+	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	3	5
7270	ENSMUST00000226891.1	ENSMUST00000228438.1	chr15	24373609	24375627	4930540I17Rik	-	processed_transcript	chr15	24254985	24375675	Gm49729	-	lincRNA	2018	same	258_ID	chr15	24373610	24375627	2018	*	-	Exon	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	1	5
7309	ENSMUST00000228424.1	ENSMUST00000068532.9	chr14	46844812	46845480	Gm48949	+	sense_intronic	chr14	46832124	46854193	Cgrrf1	+	protein_coding	668	same	5289_ID	chr14	46844813	46845480	668	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	5
7318	ENSMUST00000228716.2	ENSMUST00000236145.1	chr17	31677806	31681733	Cryaa	+	protein_coding	chr17	31676788	31682817	Gm50222	-	antisense	3927	opposite	664_ID	chr17	31677807	31681733	3927	*	+	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	3	5
7348	ENSMUST00000230612.1	ENSMUST00000023044.6	chr15	80691024	80697610	A430088P11Rik	-	antisense	chr15	80671846	80700425	Fam83f	+	protein_coding	6586	opposite	395_ID	chr15	80691025	80697610	6586	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	4	5
7365	ENSMUST00000231824.1	ENSMUST00000075946.11	chr16	36862449	36862741	2600002D14Rik	+	sense_intronic	chr16	36792883	36874826	Eaf2	-	protein_coding	292	opposite	137_ID	chr16	36862450	36862741	292	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	5
7385	ENSMUST00000232566.1	ENSMUST00000140890.2	chr17	8337458	8341364	Prr18	+	protein_coding	chr17	8311108	8396852	Gm49987	+	processed_transcript	6655	same	7079_ID	chr17	8337459	8341364	3906	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	5
7387	ENSMUST00000232586.1	ENSMUST00000066852.8	chr16	27317943	27326641	Gm32312	-	antisense	chr16	27307488	27351212	Ostn	+	protein_coding	8698	opposite	4345_ID	chr16	27317944	27326641	8698	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	2	5
7420	ENSMUST00000233672.1	ENSMUST00000167713.1	chr17	40576592	40579049	Esp5	+	protein_coding	chr17	40561506	40579549	Gm44501	+	protein_coding	2457	same	756_ID	chr17	40576593	40579049	2457	*	+	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	4	5
7424	ENSMUST00000233788.1	ENSMUST00000023913.10	chr16	96145475	96147584	Gm49928	-	antisense	chr16	96145406	96157852	Get1	+	protein_coding	2109	opposite	5374_ID	chr16	96145476	96147584	2109	*	-	Exon	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	1	5
7438	ENSMUST00000234445.1	ENSMUST00000025992.6	chr18	14988994	15047987	4933424G05Rik	+	antisense	chr18	14968684	15151446	Kctd1	-	protein_coding	58993	opposite	319_ID	chr18	14988995	15047987	58993	*	+	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	2	5
7465	ENSMUST00000235544.1	ENSMUST00000025924.3	chr19	7364514	7370240	Gm50232	+	antisense	chr19	7356462	7382994	Spindoc	-	protein_coding	5726	opposite	5418_ID	chr19	7364515	7370240	5726	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	5
7483	ENSMUST00000236069.1	ENSMUST00000235456.1	chr19	21208476	21211973	Gm50236	+	lincRNA	chr19	21162481	21248451	AC106834.1	-	lincRNA	3497	opposite	5419_ID	chr19	21208477	21211973	3497	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	5
7500	ENSMUST00000236556.1	ENSMUST00000171238.7	chr18	82918402	82920548	4930592I03Rik	-	processed_transcript	chr18	82910878	83005314	Zfp516	+	protein_coding	2158	opposite	288_ID	chr18	82918403	82920548	2146	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	5
7502	ENSMUST00000236562.1	ENSMUST00000111808.10	chr19	47220712	47221909	Gm50339	-	antisense	chr19	47178819	47259441	Neurl1a	+	protein_coding	1197	opposite	5441_ID	chr19	47220713	47221909	1197	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	5
7504	ENSMUST00000236668.1	ENSMUST00000111808.10	chr19	47198240	47202032	Gm36693	-	antisense	chr19	47178819	47259441	Neurl1a	+	protein_coding	3792	opposite	4439_ID	chr19	47198241	47202032	3792	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	5
7506	ENSMUST00000236717.1	ENSMUST00000235725.1	chr18	84857916	84859586	Gm16146	-	antisense	chr18	84838703	84879861	Cyb5a	+	protein_coding	1670	opposite	1510_ID	chr18	84857917	84859586	1670	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	5
7512	ENSMUST00000236942.1	ENSMUST00000003870.14	chr19	53320597	53325725	Gm30541	-	processed_transcript	chr19	53310517	53373293	Mxi1	+	protein_coding	5146	opposite	4308_ID	chr19	53320598	53325725	5128	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	5
7534	ENSMUST00000237899.1	ENSMUST00000235532.1	chr17	26536374	26538227	Gm50275	-	sense_intronic	chr17	26505590	26562128	Dusp1	-	protein_coding	1853	same	5429_ID	chr17	26536375	26538227	1853	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	3	5
43100	ENSMUST00000017864.2	ENSMUST00000164863.1	chr2	164470300	164473724	Trp53tg5	-	protein_coding	chr2	164460966	164490760	Gm20458	+	protein_coding	3424	opposite	7472_ID	chr2	164470301	164473724	3424	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	3	5
52410	ENSMUST00000082476.1	ENSMUST00000030018.4	chr4	46495154	46495285	Gm22247	+	snoRNA	chr4	46489247	46503632	Nans	+	protein_coding	131	same	1930_ID	chr4	46495155	46495285	131	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	5
54010	ENSMUST00000082516.1	ENSMUST00000000756.5	chr8	123103037	123103123	Snord68	+	snoRNA	chr8	123102349	123105244	Rpl13	+	protein_coding	86	same	7322_ID	chr8	123103038	123103123	86	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	3	5
73010	ENSMUST00000083063.2	ENSMUST00000221250.1	chr13	62543202	62543335	Gm24095	-	snoRNA	chr13	62479826	62558635	Zfp934	-	protein_coding	133	same	2707_ID	chr13	62543203	62543335	133	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	5
9641	ENSMUST00000083595.1	ENSMUST00000124718.7	chr11	75463715	75463810	Mir22	+	miRNA	chr11	75461714	75469663	Tlcd2	+	protein_coding	95	same	5963_ID	chr11	75463716	75463810	95	*	+	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	2	5
12041	ENSMUST00000093576.3	ENSMUST00000141930.1	chr8	23142554	23142682	Mir486	+	miRNA	chr8	23138793	23149585	Gm15816	-	antisense	128	opposite	6219_ID	chr8	23142555	23142682	128	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	3	5
17771	ENSMUST00000104868.2	ENSMUST00000136749.1	chr8	27615816	27615904	Gm44493	+	miRNA	chr8	27604350	27620452	Gm1698	+	lincRNA	88	same	4890_ID	chr8	27615817	27615904	88	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	5
21381	ENSMUST00000122724.1	ENSMUST00000030274.6	chr4	111427817	111427933	n-R5s191	-	rRNA	chr4	111415005	111460298	Bend5	+	protein_coding	116	opposite	6899_ID	chr4	111427818	111427933	116	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	5
32171	ENSMUST00000157601.1	ENSMUST00000146846.1	chr2	164761658	164761974	Gm22596	+	misc_RNA	chr2	164754263	164769666	Gm11457	-	antisense	316	opposite	2072_ID	chr2	164761659	164761974	316	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	5
33571	ENSMUST00000157977.2	ENSMUST00000112696.7	chr5	106669998	106670120	Gm24191	+	snRNA	chr5	106616738	106696830	Zfp644	-	protein_coding	122	opposite	2753_ID	chr5	106669999	106670120	122	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	5
33851	ENSMUST00000158026.1	ENSMUST00000164386.7	chr12	81501239	81501360	Gm24853	+	snoRNA	chr12	81358859	81532905	Gm20498	-	protein_coding	121	opposite	3035_ID	chr12	81501240	81501360	121	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	3	5
34021	ENSMUST00000158074.1	ENSMUST00000155466.1	chr6	99484590	99484702	Gm22328	-	miRNA	chr6	99257483	99666797	Gm20696	-	protein_coding	112	same	1964_ID	chr6	99484591	99484702	112	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	3	5
34231	ENSMUST00000158102.1	ENSMUST00000221250.1	chr13	62543433	62543503	Gm22615	-	snoRNA	chr13	62479826	62558635	Zfp934	-	protein_coding	70	same	2080_ID	chr13	62543434	62543503	70	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	5
36731	ENSMUST00000158746.1	ENSMUST00000169319.7	chr12	40222711	40222811	Mir1938	-	miRNA	chr12	40214093	40248486	Ifrd1	-	protein_coding	100	same	5886_ID	chr12	40222712	40222811	100	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	5
36911	ENSMUST00000158799.1	ENSMUST00000174510.7	chr10	77641223	77641307	Mir1930	+	miRNA	chr10	77622274	77645993	Ube2g2	+	protein_coding	84	same	5880_ID	chr10	77641224	77641307	84	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	3	5
39801	ENSMUST00000167226.1	ENSMUST00000166577.1	chr10	128391841	128395563	Gm17201	-	antisense	chr10	128389289	128408704	Ankrd52	+	protein_coding	3722	opposite	1660_ID	chr10	128391842	128395563	3722	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	5
40301	ENSMUST00000170094.7	ENSMUST00000228629.1	chr14	44583152	44588402	Gm8247	+	protein_coding	chr14	44557129	44627938	Gm5624	-	protein_coding	5250	opposite	5503_ID	chr14	44583153	44588402	5250	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	5
40881	ENSMUST00000173249.1	ENSMUST00000152452.7	chr2	158117153	158117905	Gm20412	+	processed_transcript	chr2	158028798	158132297	Rprd1b	+	protein_coding	752	same	1742_ID	chr2	158117154	158117905	752	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	5
43521	ENSMUST00000175383.1	ENSMUST00000014614.3	chr8	122471626	122471712	Gm24366	-	miRNA	chr8	122466146	122476064	Rnf166	-	protein_coding	86	same	2829_ID	chr8	122471627	122471712	86	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	5
44261	ENSMUST00000175531.2	ENSMUST00000148262.1	chr2	167644363	167644459	Gm22355	-	miRNA	chr2	167643227	167689822	Tmem189	-	protein_coding	96	same	1977_ID	chr2	167644364	167644459	96	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	5
45341	ENSMUST00000177278.1	ENSMUST00000155466.1	chr6	99384606	99388499	Gm20705	-	sense_intronic	chr6	99257483	99666797	Gm20696	-	protein_coding	3893	same	1785_ID	chr6	99384607	99388499	3893	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	5
48971	ENSMUST00000180456.1	ENSMUST00000178026.1	chr10	22187012	22302512	Gm26740	-	antisense	chr10	22173918	22374139	Raet1e	+	protein_coding	115823	opposite	3781_ID	chr10	22187013	22302512	115500	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	5
50131	ENSMUST00000181953.1	ENSMUST00000178026.1	chr10	22212652	22217241	Gm26581	+	lincRNA	chr10	22173918	22374139	Raet1e	+	protein_coding	4589	same	3752_ID	chr10	22212653	22217241	4589	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	5
53631	ENSMUST00000184167.1	ENSMUST00000204680.1	chr7	43457496	43457569	Mir7051	+	miRNA	chr7	43444130	43463587	Etfbl	+	protein_coding	73	same	6596_ID	chr7	43457497	43457569	73	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	5
53931	ENSMUST00000184244.1	ENSMUST00000144647.7	chr10	81386346	81386412	Mir6913	+	miRNA	chr10	81384465	81391560	Gm48551	+	protein_coding	66	same	6432_ID	chr10	81386347	81386412	66	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	5
54631	ENSMUST00000184456.1	ENSMUST00000218067.1	chr10	80609259	80609329	Mir6912	+	miRNA	chr10	80606020	80615784	Gm49322	+	protein_coding	70	same	6429_ID	chr10	80609260	80609329	70	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	5
55341	ENSMUST00000184697.1	ENSMUST00000000756.5	chr8	123104974	123105043	Mir7079	+	miRNA	chr8	123102349	123105244	Rpl13	+	protein_coding	69	same	6629_ID	chr8	123104975	123105043	69	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	5
56411	ENSMUST00000184964.1	ENSMUST00000139629.1	chr2	32050945	32051008	Mir7674	+	miRNA	chr2	32050054	32084669	Fam78a	-	protein_coding	63	opposite	6736_ID	chr2	32050946	32051008	63	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	5
56841	ENSMUST00000185075.1	ENSMUST00000111038.7	chr5	137529479	137529594	Mir6418	-	miRNA	chr5	137483019	137533242	Epo	-	protein_coding	115	same	6349_ID	chr5	137529480	137529594	115	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	5
56861	ENSMUST00000185077.1	ENSMUST00000103102.9	chr11	101419186	101419253	Mir6929	-	miRNA	chr11	101418811	101425333	Ptges3l	-	protein_coding	67	same	6451_ID	chr11	101419187	101419253	67	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	5
57441	ENSMUST00000185995.1	ENSMUST00000237678.1	chr13	55835359	55836095	Gm28760	-	lincRNA	chr13	55826249	56084838	Gm47071	+	antisense	736	opposite	4189_ID	chr13	55835360	55836095	736	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	5
59621	ENSMUST00000191858.1	ENSMUST00000035214.10	chr9	108010975	108016608	Gm38134	-	antisense	chr9	108002500	108048782	Ip6k1	+	protein_coding	5633	opposite	4523_ID	chr9	108010976	108016608	5633	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	5
62031	ENSMUST00000197165.1	ENSMUST00000010280.10	chr3	106007864	106009387	Gm42721	-	sense_intronic	chr3	105996956	106014646	Pifo	-	protein_coding	1523	same	4633_ID	chr3	106007865	106009387	1523	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	5
64271	ENSMUST00000199351.1	ENSMUST00000141930.1	chr8	23142572	23142662	Mir3107	-	miRNA	chr8	23138793	23149585	Gm15816	-	antisense	90	same	6070_ID	chr8	23142573	23142662	90	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	3	5
65641	ENSMUST00000200931.1	ENSMUST00000093110.11	chr5	149425652	149428962	Gm43150	-	antisense	chr5	149411748	149431723	Medag	+	protein_coding	3310	opposite	4689_ID	chr5	149425653	149428962	3310	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	3	5
75001	ENSMUST00000236447.1	ENSMUST00000042121.10	chr17	34127919	34129410	Gm50335	-	antisense	chr17	34122831	34139101	H2-DMa	+	protein_coding	1491	opposite	5438_ID	chr17	34127920	34129410	1491	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	5
1	ENSMUST00000000058.6	ENSMUST00000131334.1	chr6	17281184	17289115	Cav2	+	protein_coding	chr6	17206822	17385604	Gm15581	-	antisense	7931	opposite	611_ID	chr6	17281185	17289115	7931	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	4
10	ENSMUST00000001667.12	ENSMUST00000190123.1	chr5	87925578	87932665	Csn3	+	protein_coding	chr5	87908578	87979351	1700066N21Rik	-	antisense	7087	opposite	669_ID	chr5	87925579	87932665	7087	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	4
24	ENSMUST00000007799.12	ENSMUST00000131334.1	chr6	17306334	17341324	Cav1	+	protein_coding	chr6	17206822	17385604	Gm15581	-	antisense	35118	opposite	610_ID	chr6	17306335	17341324	34990	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	4
25	ENSMUST00000008051.4	ENSMUST00000187738.1	chr5	87979438	87981544	Cabs1	+	protein_coding	chr5	87969516	88008277	Gm28434	+	protein_coding	2106	same	601_ID	chr5	87979439	87981544	2106	*	+	Intron	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	4
54	ENSMUST00000020252.9	ENSMUST00000134318.7	chr10	88459568	88473235	Sycp3	+	protein_coding	chr10	88453003	88480872	Chpt1	-	protein_coding	13668	opposite	7391_ID	chr10	88459569	88473235	13667	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	4
73	ENSMUST00000022519.14	ENSMUST00000178958.2	chr14	34085980	34100571	Anxa8	+	protein_coding	chr14	34051125	34102693	A630023A22Rik	-	protein_coding	14591	opposite	504_ID	chr14	34085981	34100571	14591	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	4
74	ENSMUST00000022639.7	ENSMUST00000111089.7	chr14	68083862	68089095	Nefl	+	protein_coding	chr14	68082589	68124846	Nefm	-	protein_coding	5233	opposite	6962_ID	chr14	68083863	68089095	5233	*	+	Exon	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	4	4
85	ENSMUST00000025421.8	ENSMUST00000237403.1	chr18	67774875	67795487	Seh1l	+	protein_coding	chr18	67768298	67799971	4930549G23Rik	-	antisense	20612	opposite	7166_ID	chr18	67774876	67795487	20612	*	+	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	2	4
93	ENSMUST00000026555.11	ENSMUST00000209690.1	chr7	140847804	140851018	Odf3	+	protein_coding	chr7	140818086	140856331	Gm45785	-	protein_coding	3214	opposite	6991_ID	chr7	140847805	140851018	3214	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	4
96	ENSMUST00000027062.6	ENSMUST00000187401.1	chr1	14753345	14755990	Msc	-	protein_coding	chr1	14752936	14776931	Gm9947	+	antisense	2647	opposite	6825_ID	chr1	14753346	14755990	2645	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	4
100	ENSMUST00000027860.7	ENSMUST00000194322.1	chr1	164931643	164935527	Xcl1	-	protein_coding	chr1	164863357	164936775	Gm20743	+	processed_transcript	3884	opposite	7521_ID	chr1	164931644	164935527	3884	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	3	4
113	ENSMUST00000029922.13	ENSMUST00000124792.1	chr4	25199907	25242876	Fhl5	-	protein_coding	chr4	24966516	25271099	Gm11906	+	processed_transcript	42969	opposite	804_ID	chr4	25199908	25242876	42969	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	4
135	ENSMUST00000032094.6	ENSMUST00000178696.7	chr6	119479667	119482630	Fbxl14	+	protein_coding	chr6	119432530	119544347	Wnt5b	-	protein_coding	2963	opposite	789_ID	chr6	119479668	119482630	2963	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	4
140	ENSMUST00000032486.12	ENSMUST00000063588.10	chr6	125232621	125237010	Cd27	-	protein_coding	chr6	125215580	125241249	Vamp1	+	protein_coding	4389	opposite	627_ID	chr6	125232622	125237010	4389	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	4
173	ENSMUST00000035300.6	ENSMUST00000209690.1	chr7	140845546	140846769	Scgb1c1	+	protein_coding	chr7	140818086	140856331	Gm45785	-	protein_coding	1223	opposite	7163_ID	chr7	140845547	140846769	1223	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	4
187	ENSMUST00000037218.1	ENSMUST00000122886.7	chr11	5058127	5060385	Rasl10a	+	protein_coding	chr11	5054131	5065294	Gas2l1	-	protein_coding	2258	opposite	7103_ID	chr11	5058128	5060385	2258	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	4
188	ENSMUST00000037682.2	ENSMUST00000134285.1	chr11	56024986	56041010	Nmur2	-	protein_coding	chr11	55772087	56070848	Gm12239	+	antisense	16024	opposite	6969_ID	chr11	56024987	56041010	16024	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	4
223	ENSMUST00000043422.7	ENSMUST00000063588.10	chr6	125223932	125231860	Tapbpl	-	protein_coding	chr6	125215580	125241249	Vamp1	+	protein_coding	7928	opposite	7403_ID	chr6	125223933	125231860	7928	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	4
228	ENSMUST00000044094.5	ENSMUST00000196741.1	chr3	98618633	98630252	Hsd3b5	-	protein_coding	chr3	98382460	98753812	Zfp697	+	protein_coding	11619	opposite	5615_ID	chr3	98618634	98630252	11619	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	4
244	ENSMUST00000046675.11	ENSMUST00000174073.7	chr4	129615125	129619099	Iqcc	-	protein_coding	chr4	129600690	129624059	Tmem234	+	protein_coding	3974	opposite	5644_ID	chr4	129615126	129619099	3974	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	3	4
245	ENSMUST00000046745.6	ENSMUST00000056759.10	chr11	49057193	49064204	Tgtp2	-	protein_coding	chr11	48978888	49135387	Olfr56	+	protein_coding	7013	opposite	7423_ID	chr11	49057194	49064204	7011	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	4
246	ENSMUST00000046891.5	ENSMUST00000168000.1	chr14	44988194	45003820	Ptger2	+	protein_coding	chr14	44972267	45006900	Gm17173	-	antisense	15626	opposite	7088_ID	chr14	44988195	45003820	15626	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	4
247	ENSMUST00000046937.3	ENSMUST00000231750.1	chr16	17894222	17897922	Tssk1	+	protein_coding	chr16	17859449	17898562	Dgcr2	-	protein_coding	3700	opposite	7483_ID	chr16	17894223	17897922	3700	*	+	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	2	4
249	ENSMUST00000047194.3	ENSMUST00000033163.7	chr7	121064066	121074572	Igsf6	-	protein_coding	chr7	121034444	121076835	Mettl9	+	protein_coding	10506	opposite	5631_ID	chr7	121064067	121074572	10506	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	4
269	ENSMUST00000049703.5	ENSMUST00000141199.7	chr3	146645192	146651317	4930503B20Rik	-	protein_coding	chr3	146641931	146651715	Gm16325	+	antisense	6125	opposite	230_ID	chr3	146645193	146651317	6125	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	2	4
274	ENSMUST00000050101.8	ENSMUST00000122940.1	chr13	23353102	23369208	Zfp322a	-	protein_coding	chr13	23313524	23385799	4930586N03Rik	+	antisense	16106	opposite	7548_ID	chr13	23353103	23369208	16106	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	3	4
275	ENSMUST00000050103.1	ENSMUST00000141724.7	chr10	62133089	62134763	Neurog3	+	protein_coding	chr10	62108917	62143906	Fam241b	-	protein_coding	1674	opposite	6965_ID	chr10	62133090	62134763	1674	*	+	Exon	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	2	4
279	ENSMUST00000050753.3	ENSMUST00000233225.1	chr17	63863299	63863791	A930002H24Rik	-	protein_coding	chr17	63863061	63923397	Fer	+	protein_coding	492	opposite	415_ID	chr17	63863300	63863791	492	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	4
286	ENSMUST00000051272.7	ENSMUST00000143202.7	chr2	164189230	164190608	Wfdc12	-	protein_coding	chr2	164177583	164196564	A730032A03Rik	+	antisense	1378	opposite	7520_ID	chr2	164189231	164190608	1378	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	3	4
