"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"Transcript_length"
"chrY"	45225739	45228971	"ENSMUST00000191277.1"	"Gm28457"	"+"	"lincRNA"	3232
"chrY"	48405689	48408921	"ENSMUST00000188778.1"	"Gm28754"	"+"	"lincRNA"	3232
"chrY"	61196076	61199308	"ENSMUST00000190931.1"	"Gm29207"	"+"	"lincRNA"	3232
"chr11"	101442297	101445529	"ENSMUST00000077856.12"	"Rpl27"	"+"	"protein_coding"	3232
"chr9"	69757709	69760940	"ENSMUST00000071281.4"	"Foxb1"	"-"	"protein_coding"	3231
"chrY"	15241460	15244691	"ENSMUST00000194043.5"	"Gm37572"	"+"	"lincRNA"	3231
"chrY"	19954017	19957248	"ENSMUST00000191717.5"	"Gm38168"	"+"	"lincRNA"	3231
"chr17"	25308645	25311876	"ENSMUST00000015267.4"	"Prss28"	"+"	"protein_coding"	3231
"chr17"	25877627	25880858	"ENSMUST00000176696.2"	"Wfikkn1"	"-"	"protein_coding"	3231
"chr3"	86986550	86989780	"ENSMUST00000194208.5"	"Cd1d2"	"+"	"polymorphic_pseudogene"	3230
"chrY"	35761785	35765015	"ENSMUST00000191085.6"	"Gm28463"	"-"	"lincRNA"	3230
"chrY"	89222066	89225296	"ENSMUST00000188727.1"	"Gm28672"	"+"	"lincRNA"	3230
"chr3"	10022310	10025539	"ENSMUST00000195727.1"	"Gm38335"	"-"	"lincRNA"	3229
"chr4"	106554668	106557897	"ENSMUST00000137882.1"	"2700068H02Rik"	"-"	"antisense"	3229
"chr14"	5015890	5019119	"ENSMUST00000172110.2"	"Gm3298"	"+"	"protein_coding"	3229
"chr7"	114851343	114854571	"ENSMUST00000206842.1"	"Gm45017"	"-"	"lincRNA"	3228
"chr9"	38429454	38432682	"ENSMUST00000216502.2"	"Olfr901"	"+"	"protein_coding"	3228
"chrY"	84907472	84910700	"ENSMUST00000185729.1"	"Gm29071"	"+"	"lincRNA"	3228
"chr1"	74295640	74298867	"ENSMUST00000187941.1"	"Gm29358"	"+"	"sense_intronic"	3227
"chr1"	185082737	185085964	"ENSMUST00000195441.1"	"Gm34732"	"-"	"lincRNA"	3227
"chr3"	93468753	93471980	"ENSMUST00000029516.2"	"Tchhl1"	"+"	"protein_coding"	3227
"chr10"	107482907	107486134	"ENSMUST00000000445.1"	"Myf5"	"-"	"protein_coding"	3227
"chr7"	126348371	126351597	"ENSMUST00000206881.1"	"Gm30928"	"-"	"lincRNA"	3226
"chr14"	49928562	49931787	"ENSMUST00000206058.1"	"Olfr723"	"-"	"protein_coding"	3225
"chr14"	55941450	55944675	"ENSMUST00000226280.1"	"Cma1"	"-"	"protein_coding"	3225
"chr1"	89927955	89931179	"ENSMUST00000036954.8"	"Gbx2"	"-"	"protein_coding"	3224
"chr6"	84008897	84012121	"ENSMUST00000203143.1"	"Gm33024"	"-"	"antisense"	3224
"chrX"	89752267	89755491	"ENSMUST00000113958.1"	"4932429P05Rik"	"+"	"protein_coding"	3224
"chr13"	73328512	73331736	"ENSMUST00000221730.1"	"Mrpl36"	"+"	"protein_coding"	3224
"chr14"	55578122	55581346	"ENSMUST00000174484.7"	"Psme1"	"+"	"protein_coding"	3224
"chr9"	13242606	13245829	"ENSMUST00000110582.3"	"Jrkl"	"-"	"protein_coding"	3223
"chr12"	84313853	84317076	"ENSMUST00000222984.1"	"Gm47484"	"-"	"bidirectional_promoter_lncRNA"	3223
"chr17"	9666494	9669717	"ENSMUST00000057190.3"	"Pabpc6"	"-"	"protein_coding"	3223
"chr4"	97754167	97757389	"ENSMUST00000149078.1"	"Gm12676"	"-"	"processed_transcript"	3222
"chr7"	45176348	45179569	"ENSMUST00000179443.2"	"Gfy"	"-"	"protein_coding"	3221
"chr7"	109519146	109522367	"ENSMUST00000143107.1"	"Rpl27a"	"+"	"protein_coding"	3221
"chr16"	91225456	91228677	"ENSMUST00000035608.9"	"Olig2"	"+"	"protein_coding"	3221
"chr12"	76792334	76795554	"ENSMUST00000082431.3"	"Gpx2"	"-"	"protein_coding"	3220
"chr4"	59260050	59263269	"ENSMUST00000124589.1"	"Gm12596"	"+"	"lincRNA"	3219
"chr1"	172475357	172478575	"ENSMUST00000027830.4"	"Slamf9"	"+"	"protein_coding"	3218
"chr10"	35708674	35711892	"ENSMUST00000080898.3"	"Amd2"	"-"	"protein_coding"	3218
"chr2"	84826996	84830213	"ENSMUST00000028470.9"	"Timm10"	"+"	"protein_coding"	3217
"chr4"	144330248	144333465	"ENSMUST00000105751.1"	"Gm13128"	"+"	"protein_coding"	3217
"chr4"	118632846	118636062	"ENSMUST00000134971.1"	"Gm12853"	"-"	"antisense"	3216
"chr11"	120831028	120834244	"ENSMUST00000138256.1"	"Gm11773"	"+"	"antisense"	3216
"chr14"	56231440	56234656	"ENSMUST00000015585.3"	"Gzmc"	"-"	"protein_coding"	3216
"chr2"	165490109	165493324	"ENSMUST00000039007.6"	"Trp53rka"	"-"	"protein_coding"	3215
"chr3"	96267074	96270289	"ENSMUST00000177363.1"	"Gm20628"	"-"	"antisense"	3215
"chr15"	102990606	102993821	"ENSMUST00000001703.7"	"Hoxc8"	"+"	"protein_coding"	3215
"chr7"	140847804	140851018	"ENSMUST00000026555.11"	"Odf3"	"+"	"protein_coding"	3214
"chrX"	56374585	56377799	"ENSMUST00000068106.4"	"Smim10l2a"	"+"	"protein_coding"	3214
"chr13"	100557425	100560639	"ENSMUST00000224080.1"	"Gm48596"	"+"	"lincRNA"	3214
"chr17"	34801347	34804561	"ENSMUST00000025223.8"	"Cyp21a1"	"-"	"protein_coding"	3214
"chr1"	186967415	186970627	"ENSMUST00000045108.1"	"D1Pas1"	"+"	"protein_coding"	3212
"chr2"	163152894	163156106	"ENSMUST00000136371.1"	"Gm14254"	"-"	"lincRNA"	3212
"chr9"	120571443	120574654	"ENSMUST00000165532.2"	"Rpl14"	"+"	"protein_coding"	3211
"chr1"	74889933	74893143	"ENSMUST00000006721.2"	"Cryba2"	"-"	"protein_coding"	3210
"chr8"	4248213	4251423	"ENSMUST00000110993.1"	"Tgfbr3l"	"+"	"protein_coding"	3210
"chr17"	28549410	28552620	"ENSMUST00000025061.5"	"Clpsl2"	"+"	"protein_coding"	3210
"chr14"	33808074	33811283	"ENSMUST00000228030.1"	"4930503F20Rik"	"-"	"lincRNA"	3209
"chr3"	143368575	143371782	"ENSMUST00000196087.1"	"Gm43612"	"+"	"lincRNA"	3207
"chr10"	78352502	78355709	"ENSMUST00000220096.1"	"Gm40709"	"+"	"bidirectional_promoter_lncRNA"	3207
"chr3"	88549818	88553024	"ENSMUST00000029698.14"	"Lamtor2"	"-"	"protein_coding"	3206
"chr11"	78499119	78502324	"ENSMUST00000017488.4"	"Vtn"	"+"	"protein_coding"	3205
"chr7"	45125557	45128761	"ENSMUST00000150350.8"	"Rpl13a"	"-"	"protein_coding"	3204
"chr2"	86073991	86077194	"ENSMUST00000164985.3"	"Olfr1036"	"+"	"protein_coding"	3203
"chr8"	86745452	86748655	"ENSMUST00000238340.1"	"Gm10638"	"+"	"antisense"	3203
"chr6"	18424683	18427885	"ENSMUST00000137958.1"	"Gm15594"	"+"	"antisense"	3202
"chr8"	71534254	71537456	"ENSMUST00000051672.8"	"Bst2"	"-"	"protein_coding"	3202
"chr7"	86559477	86562678	"ENSMUST00000173904.3"	"Olfr296-ps1"	"+"	"polymorphic_pseudogene"	3201
"chr11"	108377892	108381093	"ENSMUST00000137462.1"	"Gm11656"	"+"	"sense_intronic"	3201
"chr9"	107547568	107550768	"ENSMUST00000193782.1"	"Gm34106"	"-"	"antisense"	3200
"chr10"	129236203	129239403	"ENSMUST00000203248.2"	"Olfr774"	"+"	"protein_coding"	3200
"chr13"	31556133	31559333	"ENSMUST00000170573.1"	"A530084C06Rik"	"-"	"protein_coding"	3200
"chr7"	127800603	127803802	"ENSMUST00000046863.11"	"Hsd3b7"	"+"	"protein_coding"	3199
"chr17"	23679248	23682446	"ENSMUST00000024699.3"	"Cldn6"	"+"	"protein_coding"	3198
"chr7"	73089422	73092616	"ENSMUST00000205307.1"	"Gm44725"	"+"	"lincRNA"	3194
"chr11"	116849900	116853094	"ENSMUST00000092404.12"	"Srsf2"	"-"	"protein_coding"	3194
"chr2"	152518254	152521447	"ENSMUST00000121912.1"	"Defb28"	"+"	"protein_coding"	3193
"chr7"	30787904	30791097	"ENSMUST00000098559.2"	"Krtdap"	"+"	"protein_coding"	3193
"chr9"	82260292	82263485	"ENSMUST00000183678.1"	"1700063H06Rik"	"+"	"lincRNA"	3193
"chr5"	43376446	43379637	"ENSMUST00000201312.1"	"Gm43699"	"+"	"lincRNA"	3191
"chr11"	36080663	36083854	"ENSMUST00000147717.1"	"Gm12126"	"+"	"antisense"	3191
"chr6"	127122965	127126155	"ENSMUST00000201546.1"	"Gm43126"	"+"	"antisense"	3190
"chr16"	18028678	18031868	"ENSMUST00000232657.1"	"Gm49580"	"+"	"lincRNA"	3190
"chr4"	95049033	95052222	"ENSMUST00000107094.1"	"Jun"	"-"	"protein_coding"	3189
"chr11"	6525590	6528779	"ENSMUST00000147762.8"	"Snhg15"	"-"	"lincRNA"	3189
"chr9"	22260101	22263289	"ENSMUST00000216780.1"	"Gm39307"	"+"	"bidirectional_promoter_lncRNA"	3188
"chr3"	144493985	144497172	"ENSMUST00000196451.1"	"Gm43707"	"-"	"sense_intronic"	3187
"chr5"	124112296	124115483	"ENSMUST00000024470.12"	"Ogfod2"	"+"	"protein_coding"	3187
"chr7"	27674658	27677844	"ENSMUST00000205388.1"	"Gm44684"	"-"	"processed_transcript"	3186
"chr9"	89802869	89806055	"ENSMUST00000184823.1"	"1700017I07Rik"	"+"	"lincRNA"	3186
"chr10"	116418051	116421237	"ENSMUST00000134586.1"	"Kcnmb4os1"	"+"	"antisense"	3186
"chr12"	21417878	21421064	"ENSMUST00000226397.1"	"Gm4419"	"+"	"antisense"	3186
"chr14"	46743214	46746399	"ENSMUST00000226531.1"	"Gm48924"	"-"	"lincRNA"	3185
"chr1"	133835188	133838372	"ENSMUST00000190927.1"	"Gm28441"	"+"	"lincRNA"	3184
"chr4"	155989465	155992649	"ENSMUST00000052185.4"	"B3galt6"	"-"	"protein_coding"	3184
"chr2"	74691923	74695105	"ENSMUST00000061745.4"	"Hoxd10"	"+"	"protein_coding"	3182
"chr4"	154157484	154160666	"ENSMUST00000030896.14"	"Tprgl"	"-"	"protein_coding"	3182
"chr9"	92301962	92305144	"ENSMUST00000185794.1"	"Gm29139"	"-"	"lincRNA"	3182
"chr16"	59200351	59203533	"ENSMUST00000208244.2"	"Olfr198"	"-"	"protein_coding"	3182
"chr1"	186926932	186930112	"ENSMUST00000194513.1"	"1700023G09Rik"	"+"	"lincRNA"	3180
"chr7"	19689480	19692660	"ENSMUST00000045035.11"	"Apoc1"	"-"	"protein_coding"	3180
"chr7"	31149527	31152707	"ENSMUST00000181958.1"	"G630030J09Rik"	"+"	"antisense"	3180
"chr12"	107183554	107186734	"ENSMUST00000122988.1"	"Gm2800"	"+"	"lincRNA"	3180
"chr2"	146542930	146546108	"ENSMUST00000147212.1"	"4933406D12Rik"	"+"	"lincRNA"	3178
"chr4"	128615442	128618619	"ENSMUST00000074829.3"	"Tlr12"	"-"	"protein_coding"	3177
"chr1"	55088131	55091307	"ENSMUST00000075242.6"	"Hspe1"	"+"	"protein_coding"	3176
"chr1"	136252670	136255846	"ENSMUST00000193939.1"	"Gm37552"	"-"	"lincRNA"	3176
"chr7"	65803110	65806286	"ENSMUST00000187848.1"	"1810008I18Rik"	"+"	"lincRNA"	3176
"chr13"	108313098	108316273	"ENSMUST00000164299.1"	"Gm2822"	"-"	"processed_transcript"	3175
"chr17"	9926592	9929767	"ENSMUST00000232911.1"	"Gm34799"	"-"	"lincRNA"	3175
"chr6"	128843785	128846959	"ENSMUST00000203350.1"	"Gm44067"	"-"	"lincRNA"	3174
"chr2"	84980460	84983632	"ENSMUST00000028467.5"	"Prg2"	"+"	"protein_coding"	3172
"chr3"	151071386	151074558	"ENSMUST00000199769.1"	"Gm43468"	"+"	"lincRNA"	3172
"chr3"	53038584	53041755	"ENSMUST00000197735.1"	"Gm42901"	"-"	"antisense"	3171
"chr4"	133479355	133482526	"ENSMUST00000132840.1"	"Gm13257"	"-"	"antisense"	3171
"chrX"	56371619	56374790	"ENSMUST00000181581.1"	"Gm2155"	"-"	"antisense"	3171
"chr17"	43588339	43591509	"ENSMUST00000169733.7"	"1700071M16Rik"	"-"	"antisense"	3170
"chr6"	132311589	132314757	"ENSMUST00000048686.8"	"Prpmp5"	"-"	"protein_coding"	3168
"chr2"	60550756	60553923	"ENSMUST00000151931.1"	"Gm13583"	"+"	"antisense"	3167
"chr7"	63896532	63899698	"ENSMUST00000183782.7"	"Gm27252"	"+"	"processed_transcript"	3166
"chr2"	32384632	32387797	"ENSMUST00000050785.13"	"Lcn2"	"-"	"protein_coding"	3165
"chr6"	59208869	59212033	"ENSMUST00000062626.3"	"Tigd2"	"+"	"protein_coding"	3164
"chr19"	4839365	4842528	"ENSMUST00000088653.2"	"Ccdc87"	"+"	"protein_coding"	3163
"chr4"	133553375	133556536	"ENSMUST00000042706.2"	"Nr0b2"	"+"	"protein_coding"	3161
"chr8"	19023406	19026566	"ENSMUST00000066416.3"	"Defb38"	"-"	"protein_coding"	3160
"chr11"	107410389	107413549	"ENSMUST00000139941.1"	"Gm11713"	"+"	"antisense"	3160
"chr2"	135648906	135652063	"ENSMUST00000146980.1"	"Platr3"	"+"	"lincRNA"	3157
"chr8"	13835232	13838389	"ENSMUST00000071308.5"	"AF366264"	"-"	"protein_coding"	3157
"chrX"	36795650	36798807	"ENSMUST00000016463.3"	"Slc25a5"	"+"	"protein_coding"	3157
"chr2"	136137005	136140161	"ENSMUST00000137802.1"	"Gm14218"	"+"	"antisense"	3156
"chr7"	13035119	13038275	"ENSMUST00000165394.8"	"Ube2m"	"-"	"protein_coding"	3156
"chr11"	6635481	6638637	"ENSMUST00000102910.3"	"Wap"	"-"	"protein_coding"	3156
"chr5"	145029599	145032754	"ENSMUST00000071421.5"	"Gm4871"	"-"	"protein_coding"	3155
"chr7"	127403667	127406822	"ENSMUST00000059199.6"	"Zfp764"	"-"	"protein_coding"	3155
"chr11"	44659521	44662676	"ENSMUST00000130493.1"	"Gm12158"	"-"	"antisense"	3155
"chr16"	17527981	17531136	"ENSMUST00000100125.11"	"Thap7"	"-"	"protein_coding"	3155
"chr17"	33916170	33919325	"ENSMUST00000053429.10"	"Zbtb22"	"+"	"protein_coding"	3155
"chr17"	71612828	71615983	"ENSMUST00000234677.1"	"Gm30091"	"-"	"antisense"	3155
"chr11"	64840599	64843753	"ENSMUST00000122911.1"	"Gm12292"	"-"	"lincRNA"	3154
"chr15"	74994877	74998031	"ENSMUST00000187994.6"	"Ly6a"	"-"	"protein_coding"	3154
"chr2"	119351228	119354381	"ENSMUST00000028780.3"	"Chac1"	"+"	"protein_coding"	3153
"chr5"	38319366	38322518	"ENSMUST00000041646.3"	"Drd5"	"+"	"protein_coding"	3152
"chr11"	50599297	50602448	"ENSMUST00000154068.1"	"Gm12198"	"-"	"processed_transcript"	3151
"chr11"	55137043	55140193	"ENSMUST00000155883.1"	"Slc36a3os"	"+"	"antisense"	3150
"chr12"	72067975	72071125	"ENSMUST00000050649.5"	"Gpr135"	"-"	"protein_coding"	3150
"chr2"	26913382	26916530	"ENSMUST00000015934.12"	"Surf1"	"-"	"protein_coding"	3148
"chr6"	134897960	134901108	"ENSMUST00000189942.1"	"2810454H06Rik"	"+"	"antisense"	3148
"chr17"	34211311	34214459	"ENSMUST00000121995.1"	"Gm15821"	"-"	"macro_lncRNA"	3148
"chr4"	129960373	129963520	"ENSMUST00000147634.7"	"1700003M07Rik"	"+"	"lincRNA"	3147
"chr8"	35222957	35226103	"ENSMUST00000209249.1"	"Gm34533"	"+"	"lincRNA"	3146
"chr11"	69878260	69881406	"ENSMUST00000050555.5"	"Kctd11"	"-"	"protein_coding"	3146
"chr2"	34912870	34916014	"ENSMUST00000143469.1"	"Gm13448"	"+"	"processed_transcript"	3144
"chr15"	97244143	97247287	"ENSMUST00000053106.6"	"Amigo2"	"-"	"protein_coding"	3144
"chr14"	54932694	54935837	"ENSMUST00000037863.5"	"Il25"	"+"	"protein_coding"	3143
"chr7"	36097377	36100518	"ENSMUST00000205504.1"	"Gm38991"	"+"	"lincRNA"	3141
"chr8"	4253079	4256220	"ENSMUST00000011981.4"	"Snapc2"	"+"	"protein_coding"	3141
"chr9"	88259894	88263035	"ENSMUST00000190118.1"	"Gm28231"	"+"	"lincRNA"	3141
"chr15"	98931424	98934565	"ENSMUST00000077577.7"	"Tuba1b"	"-"	"protein_coding"	3141
"chr3"	96596635	96599775	"ENSMUST00000058943.7"	"Ankrd34a"	"+"	"protein_coding"	3140
"chr10"	21743866	21747006	"ENSMUST00000189792.1"	"Gm29323"	"+"	"lincRNA"	3140
"chr10"	78517427	78520566	"ENSMUST00000204477.4"	"Olfr1358"	"+"	"protein_coding"	3139
"chr17"	27048275	27051414	"ENSMUST00000236359.1"	"Gm50295"	"-"	"lincRNA"	3139
"chr3"	81802024	81805161	"ENSMUST00000193672.1"	"A830029E22Rik"	"+"	"lincRNA"	3137
"chr14"	51893609	51896745	"ENSMUST00000047726.11"	"Slc39a2"	"+"	"protein_coding"	3136
"chr15"	34440504	34443640	"ENSMUST00000079735.11"	"Rpl30"	"-"	"protein_coding"	3136
"chr16"	8680769	8683905	"ENSMUST00000201722.1"	"Gm5767"	"+"	"protein_coding"	3136
"chr13"	37508939	37512074	"ENSMUST00000190396.1"	"Gm29590"	"+"	"lincRNA"	3135
"chr2"	102449365	102452499	"ENSMUST00000099678.4"	"Fjx1"	"-"	"protein_coding"	3134
"chr4"	132265707	132268841	"ENSMUST00000190917.1"	"Gm28874"	"+"	"lincRNA"	3134
"chr6"	30460127	30463261	"ENSMUST00000143687.1"	"1700012C14Rik"	"+"	"lincRNA"	3134
"chr8"	90759462	90762596	"ENSMUST00000211762.1"	"Gm35963"	"-"	"lincRNA"	3134
"chr11"	85235170	85238304	"ENSMUST00000136454.1"	"Appbp2os"	"+"	"antisense"	3134
"chr11"	96350524	96353658	"ENSMUST00000182030.1"	"Hoxb2"	"+"	"protein_coding"	3134
"chr16"	59328004	59331138	"ENSMUST00000213910.1"	"Olfr205"	"-"	"protein_coding"	3134
"chr2"	162390812	162393945	"ENSMUST00000151688.1"	"Ptprtos"	"+"	"antisense"	3133
"chr6"	132569808	132572941	"ENSMUST00000177523.7"	"Prh1"	"+"	"protein_coding"	3133
"chr11"	96194315	96197447	"ENSMUST00000062709.3"	"Hoxb13"	"+"	"protein_coding"	3132
"chr17"	34640845	34643977	"ENSMUST00000174600.1"	"Gm20461"	"-"	"lincRNA"	3132
"chr19"	46264538	46267669	"ENSMUST00000130184.1"	"Gm16726"	"-"	"antisense"	3131
"chr8"	95715880	95719010	"ENSMUST00000034096.5"	"Setd6"	"+"	"protein_coding"	3130
"chr9"	72613923	72617053	"ENSMUST00000185013.1"	"Gm27241"	"-"	"antisense"	3130
"chr15"	76246774	76249904	"ENSMUST00000023225.7"	"Grina"	"+"	"protein_coding"	3130
"chr6"	134168878	134172007	"ENSMUST00000164616.1"	"Gm17088"	"-"	"antisense"	3129
"chr14"	70520952	70524081	"ENSMUST00000022692.4"	"Sftpc"	"-"	"protein_coding"	3129
"chr19"	45232683	45235812	"ENSMUST00000099401.5"	"Lbx1"	"-"	"protein_coding"	3129
"chr5"	117312517	117315645	"ENSMUST00000181440.2"	"BC051077"	"-"	"lincRNA"	3128
"chr5"	144357922	144361048	"ENSMUST00000197311.1"	"Dmrt1i"	"+"	"sense_intronic"	3126
"chr19"	8850784	8853909	"ENSMUST00000096257.2"	"Lrrn4cl"	"+"	"protein_coding"	3125
"chr1"	4583128	4586252	"ENSMUST00000195771.1"	"Gm37323"	"-"	"lincRNA"	3124
"chrX"	73033980	73037103	"ENSMUST00000114540.3"	"Pnma5"	"-"	"protein_coding"	3123
"chr14"	21845854	21848977	"ENSMUST00000124549.8"	"Comtd1"	"-"	"protein_coding"	3123
"chr5"	4819505	4822627	"ENSMUST00000196665.1"	"Gm43112"	"-"	"sense_intronic"	3122
"chr5"	135560447	135563569	"ENSMUST00000094226.1"	"Ccl26"	"-"	"protein_coding"	3122
"chr10"	70412459	70415581	"ENSMUST00000219437.1"	"Gm47946"	"-"	"lincRNA"	3122
"chr16"	58823661	58826782	"ENSMUST00000079955.5"	"Olfr175"	"-"	"protein_coding"	3121
"chr3"	123444327	123447447	"ENSMUST00000199206.1"	"Gm35065"	"-"	"antisense"	3120
"chr6"	78380708	78383827	"ENSMUST00000101272.2"	"Reg3a"	"+"	"protein_coding"	3119
"chr5"	64360513	64363631	"ENSMUST00000196357.1"	"Gm43838"	"+"	"lincRNA"	3118
"chr5"	139147575	139150693	"ENSMUST00000151512.1"	"Gm15672"	"-"	"processed_transcript"	3118
"chr4"	148591502	148594619	"ENSMUST00000006611.8"	"Srm"	"+"	"protein_coding"	3117
"chr9"	124344397	124347514	"ENSMUST00000217183.1"	"Gm47181"	"-"	"lincRNA"	3117
"chr7"	103383061	103386177	"ENSMUST00000218246.1"	"Olfr603"	"-"	"protein_coding"	3116
"chr12"	41041823	41044939	"ENSMUST00000220956.1"	"Gm47375"	"-"	"antisense"	3116
"chrX"	86044198	86047313	"ENSMUST00000047945.1"	"Samt3"	"+"	"protein_coding"	3115
"chr17"	26123499	26126613	"ENSMUST00000025014.9"	"Mrpl28"	"+"	"protein_coding"	3114
"chr2"	28468065	28471178	"ENSMUST00000038600.3"	"Mrps2"	"+"	"protein_coding"	3113
"chr4"	151376469	151379582	"ENSMUST00000129097.1"	"4930589P08Rik"	"+"	"antisense"	3113
"chr5"	135569936	135573049	"ENSMUST00000004936.9"	"Ccl24"	"-"	"protein_coding"	3113
"chr15"	74796873	74799986	"ENSMUST00000060301.5"	"Ly6k"	"-"	"protein_coding"	3113
"chr3"	20503097	20506208	"ENSMUST00000195457.1"	"Gm31466"	"-"	"lincRNA"	3111
"chr8"	21858900	21862011	"ENSMUST00000054162.3"	"Defb10"	"+"	"protein_coding"	3111
"chr18"	43764288	43767399	"ENSMUST00000187157.6"	"Scgb3a2"	"+"	"protein_coding"	3111
"chr6"	52257693	52260803	"ENSMUST00000147595.3"	"Hoxa13"	"-"	"protein_coding"	3110
"chr19"	53128683	53131793	"ENSMUST00000236104.1"	"Gm30381"	"+"	"lincRNA"	3110
"chr17"	25184553	25187662	"ENSMUST00000088307.4"	"BC003965"	"+"	"protein_coding"	3109
"chr4"	134246934	134250042	"ENSMUST00000205501.1"	"Gm30191"	"+"	"protein_coding"	3108
"chr6"	124279484	124282592	"ENSMUST00000205010.1"	"Gm43971"	"+"	"lincRNA"	3108
"chr11"	117966078	117969186	"ENSMUST00000054002.3"	"Socs3"	"-"	"protein_coding"	3108
"chr3"	80202491	80205598	"ENSMUST00000192018.1"	"Gm37892"	"-"	"antisense"	3107
"chr4"	132530554	132533659	"ENSMUST00000067496.6"	"Atpif1"	"-"	"protein_coding"	3105
"chr9"	33597364	33600468	"ENSMUST00000215867.1"	"Gm47778"	"+"	"lincRNA"	3104
"chr12"	31846522	31849626	"ENSMUST00000220137.1"	"Gm48809"	"-"	"antisense"	3104
"chr11"	79500981	79504084	"ENSMUST00000164465.2"	"Omg"	"-"	"protein_coding"	3103
"chr7"	108365334	108368436	"ENSMUST00000209743.1"	"Olfr494"	"+"	"protein_coding"	3102
"chr11"	69614803	69617905	"ENSMUST00000005334.2"	"Shbg"	"-"	"protein_coding"	3102
"chr7"	5802344	5805445	"ENSMUST00000075085.6"	"Vmn1r63"	"-"	"protein_coding"	3101
"chr13"	47106418	47109519	"ENSMUST00000224610.1"	"1700026N04Rik"	"+"	"bidirectional_promoter_lncRNA"	3101
"chr2"	87627103	87630203	"ENSMUST00000216756.2"	"Olfr1131"	"+"	"protein_coding"	3100
"chr2"	146221920	146225020	"ENSMUST00000089257.5"	"Insm1"	"+"	"protein_coding"	3100
"chr7"	127418968	127422068	"ENSMUST00000135886.1"	"Zfp688"	"-"	"protein_coding"	3100
"chr19"	6993017	6996117	"ENSMUST00000180765.1"	"Nudt22"	"-"	"protein_coding"	3100
"chr2"	25653119	25656217	"ENSMUST00000038482.6"	"Lcn8"	"+"	"protein_coding"	3098
"chr17"	79771961	79775058	"ENSMUST00000234208.1"	"Gm49984"	"+"	"lincRNA"	3097
"chr5_JH584298_random"	90527	93623	"ENSMUST00000180291.1"	"AC125178.1"	"+"	"protein_coding"	3096
"chr14"	12321378	12324473	"ENSMUST00000225919.1"	"D030051J21Rik"	"+"	"lincRNA"	3095
"chr16"	30307684	30310779	"ENSMUST00000061190.7"	"Gp5"	"-"	"protein_coding"	3095
"chr17"	13330747	13333842	"ENSMUST00000233737.1"	"Gm36684"	"+"	"lincRNA"	3095
"chr6"	132361040	132364134	"ENSMUST00000080849.5"	"Gm8882"	"-"	"protein_coding"	3094
"chr9"	46326433	46329527	"ENSMUST00000215242.1"	"4930448E22Rik"	"-"	"processed_transcript"	3094
"chr16"	20800291	20803385	"ENSMUST00000231314.1"	"4833419O12Rik"	"-"	"lincRNA"	3094
"chr1"	71888111	71891204	"ENSMUST00000189680.6"	"Gm8883"	"+"	"lincRNA"	3093
"chr7"	70571321	70574414	"ENSMUST00000207921.1"	"Gm44813"	"+"	"lincRNA"	3093
"chr19"	57273959	57277052	"ENSMUST00000237596.1"	"4930449E18Rik"	"+"	"antisense"	3093
"chr6"	48569695	48572787	"ENSMUST00000204930.2"	"Rarres2"	"-"	"protein_coding"	3092
"chr3"	104187102	104190193	"ENSMUST00000199995.1"	"Gm43256"	"-"	"sense_intronic"	3091
"chr3"	90692631	90695721	"ENSMUST00000117167.1"	"S100a9"	"-"	"protein_coding"	3090
"chr6"	141246919	141250009	"ENSMUST00000190040.1"	"Gm28523"	"-"	"antisense"	3090
"chr9"	35645112	35648202	"ENSMUST00000178236.2"	"Pate3"	"-"	"protein_coding"	3090
"chr11"	22729896	22732986	"ENSMUST00000143643.1"	"Gm12055"	"-"	"lincRNA"	3090
"chr2"	25737008	25740097	"ENSMUST00000114192.1"	"Obp2b"	"+"	"protein_coding"	3089
"chr3"	94196713	94199802	"ENSMUST00000159524.1"	"Spopfm3"	"+"	"protein_coding"	3089
"chr16"	17835275	17838364	"ENSMUST00000118960.1"	"Car15"	"-"	"protein_coding"	3089
"chr17"	26195998	26199087	"ENSMUST00000039113.13"	"Pdia2"	"-"	"protein_coding"	3089
"chr10"	126371974	126375062	"ENSMUST00000218075.1"	"1700025K04Rik"	"+"	"lincRNA"	3088
"chr5_JH584299_random"	837363	840451	"ENSMUST00000180303.1"	"AC124606.1"	"+"	"protein_coding"	3088
"chr7"	45635679	45638765	"ENSMUST00000211533.1"	"A030001D20Rik"	"-"	"antisense"	3086
"chr10"	34282189	34285275	"ENSMUST00000061372.6"	"Tspyl1"	"+"	"protein_coding"	3086
"chr5_JH584299_random"	477245	480331	"ENSMUST00000178337.1"	"Gm16367"	"+"	"protein_coding"	3086
"chr13"	69697810	69700895	"ENSMUST00000220876.1"	"Gm48819"	"+"	"lincRNA"	3085
"chr5_JH584299_random"	173049	176134	"ENSMUST00000177582.1"	"AC123873.2"	"+"	"protein_coding"	3085
"chr1"	180813775	180816859	"ENSMUST00000159740.1"	"H3f3aos"	"+"	"antisense"	3084
"chr14"	62998076	63001160	"ENSMUST00000100492.4"	"Defb47"	"+"	"protein_coding"	3084
"chr5"	124721996	124725079	"ENSMUST00000199971.4"	"4930404A12Rik"	"-"	"antisense"	3083
"chr9"	41876318	41879401	"ENSMUST00000213590.1"	"Gm48814"	"+"	"bidirectional_promoter_lncRNA"	3083
