"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"Transcript_length"
"chr17"	33491261	33494031	"ENST00000585646.1_3"	"AC022916.4"	"-"	"lncRNA"	2770
"chr6"	132921110	132923879	"ENST00000657559.1_3"	"AL513524.1"	"-"	"lncRNA"	2769
"chr12"	57911494	57914263	"ENST00000642841.1_3"	"AC022506.1"	"-"	"protein_coding"	2769
"chr16"	2012058	2014827	"ENST00000343262.9_4"	"RPS2"	"-"	"protein_coding"	2769
"chr17"	80247921	80250690	"ENST00000581489.1_3"	"LINC01970"	"-"	"lncRNA"	2769
"chr16"	23072726	23075494	"ENST00000563129.2_1"	"AC127459.1"	"-"	"lncRNA"	2768
"chr12"	25984349	25987116	"ENST00000545704.1_3"	"AC019209.2"	"-"	"lncRNA"	2767
"chr12"	131794589	131797356	"ENST00000666848.1_4"	"AC092850.2"	"-"	"lncRNA"	2767
"chr16"	17547326	17550093	"ENST00000648074.1_1"	"AC009152.3"	"+"	"lncRNA"	2767
"chr3"	98241413	98244178	"ENST00000502999.1_1"	"AC021660.2"	"+"	"lncRNA"	2765
"chr8"	131260532	131263297	"ENST00000659449.1_1"	"AC009682.1"	"+"	"lncRNA"	2765
"chr15"	96714803	96717568	"ENST00000660029.1_3"	"AC012409.1"	"+"	"lncRNA"	2765
"chr16"	89232790	89235555	"ENST00000378340.1_1"	"LINC02138"	"+"	"lncRNA"	2765
"chr2"	139357232	139359996	"ENST00000562796.1_1"	"AC092620.2"	"-"	"lncRNA"	2764
"chr3"	123408490	123411254	"ENST00000510827.5_1"	"MYLK-AS2"	"+"	"lncRNA"	2764
"chr15"	78585627	78588391	"ENST00000560057.1_1"	"AC090607.1"	"+"	"lncRNA"	2764
"chr22"	25675495	25678258	"ENST00000411511.5_3"	"AL022332.1"	"-"	"lncRNA"	2763
"chr7"	27913403	27916165	"ENST00000671499.1_1"	"AC004549.1"	"+"	"lncRNA"	2762
"chr21"	30743267	30746029	"ENST00000436529.2_1"	"BACH1-IT2"	"+"	"lncRNA"	2762
"chr6"	3751344	3754105	"ENST00000603791.1_1"	"AL391422.4"	"+"	"lncRNA"	2761
"chr11"	565659	568420	"ENST00000500447.1_3"	"MIR210HG"	"-"	"lncRNA"	2761
"chr6"	159588279	159591039	"ENST00000608986.1_3"	"AL356417.2"	"-"	"lncRNA"	2760
"chr12"	81110690	81113450	"ENST00000228644.4_2"	"MYF5"	"+"	"protein_coding"	2760
"chr1"	235092977	235095736	"ENST00000423963.1_1"	"AL391832.1"	"+"	"lncRNA"	2759
"chr12"	46778015	46780774	"ENST00000552634.1_3"	"AC025031.1"	"-"	"lncRNA"	2759
"chr17"	74070861	74073618	"ENST00000329003.4_2"	"GALR2"	"+"	"protein_coding"	2757
"chr19"	35302492	35305249	"ENST00000561778.2_1"	"AC008555.1"	"-"	"lncRNA"	2757
"chr8"	107282371	107285127	"ENST00000521369.2_1"	"AC027031.2"	"+"	"lncRNA"	2756
"chr9"	130697377	130700133	"ENST00000314392.13_3"	"DPM2"	"-"	"protein_coding"	2756
"chr21"	47456965	47459721	"ENST00000451618.1_1"	"AP001476.1"	"+"	"lncRNA"	2756
"chr20"	278210	280965	"ENST00000500893.4_3"	"ZCCHC3"	"+"	"protein_coding"	2755
"chrX"	21874104	21876858	"ENST00000429584.3_2"	"YY2"	"+"	"protein_coding"	2754
"chr2"	79384128	79386879	"ENST00000409839.7_3"	"REG3A"	"-"	"protein_coding"	2751
"chr11"	123753626	123756377	"ENST00000375026.7_7"	"TMEM225"	"-"	"protein_coding"	2751
"chr17"	26997071	26999822	"ENST00000578819.1_3"	"AC010761.3"	"-"	"lncRNA"	2751
"chr17"	79648203	79650954	"ENST00000397498.8_3"	"ARL16"	"-"	"protein_coding"	2751
"chr19"	2249321	2252072	"ENST00000221496.5_2"	"AMH"	"+"	"protein_coding"	2751
"chr8"	22471420	22474170	"ENST00000521025.1_1"	"AC037459.2"	"-"	"lncRNA"	2750
"chr18"	623742	626492	"ENST00000667928.1_3"	"AP001178.4"	"-"	"lncRNA"	2750
"chr20"	41597382	41600132	"ENST00000412519.1_1"	"PTPRT-AS1"	"+"	"lncRNA"	2750
"chr1"	35258599	35261348	"ENST00000342280.5_2"	"GJA4"	"+"	"protein_coding"	2749
"chr11"	35916536	35919285	"ENST00000649203.1_1"	"AC090692.3"	"+"	"lncRNA"	2749
"chr9"	139863694	139866442	"ENST00000371629.1_1"	"LINC02692"	"+"	"lncRNA"	2748
"chr1"	245837033	245839780	"ENST00000414565.1_3"	"AC104462.1"	"-"	"lncRNA"	2747
"chr3"	115377379	115380126	"ENST00000491321.1_1"	"AC092468.1"	"+"	"lncRNA"	2747
"chr17"	4835571	4838318	"ENST00000329125.6_3"	"GP1BA"	"+"	"protein_coding"	2747
"chr1"	159921281	159924027	"ENST00000368093.4_5"	"SLAMF9"	"-"	"protein_coding"	2746
"chr2"	73340291	73343035	"ENST00000610134.1_1"	"AC010913.1"	"+"	"retained_intron"	2744
"chr11"	61306987	61309731	"ENST00000540906.1_3"	"AP003559.1"	"-"	"lncRNA"	2744
"chr3"	101395318	101398061	"ENST00000609682.1_1"	"ZBTB11-AS1"	"+"	"lncRNA"	2743
"chr7"	54643744	54646487	"ENST00000439027.1_3"	"AC011228.1"	"-"	"lncRNA"	2743
"chr18"	6954675	6957418	"ENST00000584722.1_1"	"AP002409.1"	"+"	"lncRNA"	2743
"chr2"	171571846	171574588	"ENST00000375281.4_2"	"SP5"	"+"	"protein_coding"	2742
"chrY"	26191375	26194116	"ENST00000306882.4_7"	"CDY1B"	"-"	"protein_coding"	2741
"chrY"	27768308	27771049	"ENST00000306609.4_5"	"CDY1"	"+"	"protein_coding"	2741
"chr6"	105726890	105729630	"ENST00000452363.1_1"	"AL133406.2"	"+"	"lncRNA"	2740
"chr1"	151810294	151813033	"ENST00000454109.1_3"	"C2CD4D"	"-"	"protein_coding"	2739
"chr6"	80581589	80584327	"ENST00000436418.1_1"	"AL132875.2"	"+"	"lncRNA"	2738
"chr13"	76506530	76509268	"ENST00000565815.1_1"	"LINC00561"	"-"	"lncRNA"	2738
"chr1"	153604136	153606873	"ENST00000469931.2_4"	"AL162258.2"	"-"	"lncRNA"	2737
"chr12"	130336752	130339489	"ENST00000502221.2_3"	"AC055717.1"	"-"	"lncRNA"	2737
"chr16"	90036205	90038942	"ENST00000314994.3"	"CENPBD1"	"-"	"protein_coding"	2737
"chr10"	79626632	79629368	"ENST00000372387.1_1"	"AL391421.1"	"+"	"lncRNA"	2736
"chr17"	26590659	26593395	"ENST00000564762.1_1"	"AC061975.1"	"-"	"lncRNA"	2736
"chr17"	80272748	80275484	"ENST00000312648.8_5"	"CD7"	"-"	"protein_coding"	2736
"chr20"	43835673	43838409	"ENST00000372781.4_2"	"SEMG1"	"+"	"protein_coding"	2736
"chr17"	66129341	66132076	"ENST00000622750.1_1"	"AC005332.5"	"+"	"lncRNA"	2735
"chr19"	2096857	2099592	"ENST00000478879.5_1"	"IZUMO4"	"+"	"retained_intron"	2735
"chr2"	38895829	38898563	"ENST00000446277.1_3"	"AC074366.1"	"-"	"lncRNA"	2734
"chr6"	167568734	167571468	"ENST00000366834.2_3"	"GPR31"	"-"	"protein_coding"	2734
"chr12"	103407139	103409873	"ENST00000661816.1_1"	"AC026108.2"	"+"	"lncRNA"	2734
"chr1"	144089213	144091946	"ENST00000441760.1"	"RP11-289H16.1"	"-"	"lincRNA"	2733
"chr14"	25042723	25045456	"ENST00000216336.3_4"	"CTSG"	"-"	"protein_coding"	2733
"chr1"	153586730	153589462	"ENST00000368702.5_4"	"S100A14"	"-"	"protein_coding"	2732
"chr11"	131056916	131059648	"ENST00000441665.1_1"	"AP002856.3"	"+"	"lncRNA"	2732
"chr3"	130540027	130542758	"ENST00000647973.1_1"	"AC097105.1"	"+"	"lncRNA"	2731
"chr15"	93720497	93723228	"ENST00000647994.1_3"	"AC108457.1"	"-"	"lncRNA"	2731
"chr17"	78797969	78800700	"ENST00000655216.1_4"	"AC016245.2"	"-"	"lncRNA"	2731
"chr2"	153306675	153309405	"ENST00000670244.1_3"	"AC012066.1"	"-"	"lncRNA"	2730
"chr16"	88120846	88123576	"ENST00000566155.2_2"	"AC134312.3"	"+"	"lncRNA"	2730
"chr20"	22201191	22203921	"ENST00000439450.1_1"	"AL035258.1"	"+"	"lncRNA"	2730
"chr6"	34214157	34216885	"ENST00000636500.1_3"	"SMIM29"	"-"	"protein_coding"	2728
"chr8"	23349682	23352410	"ENST00000668387.1_1"	"AC104561.4"	"+"	"lncRNA"	2728
"chr9"	136519707	136522435	"ENST00000425189.1_3"	"DBH-AS1"	"-"	"lncRNA"	2728
"chr1"	43424735	43427462	"ENST00000640236.1_3"	"AC099795.1"	"-"	"lncRNA"	2727
"chr1"	111981259	111983986	"ENST00000445680.1_3"	"AL390195.1"	"-"	"lncRNA"	2727
"chr13"	100378498	100381225	"ENST00000670609.1_3"	"CLYBL-AS1"	"-"	"lncRNA"	2727
"chr13"	114166061	114168788	"ENST00000619338.1_1"	"AL442125.2"	"+"	"lncRNA"	2727
"chr9"	129289896	129292622	"ENST00000425153.1_1"	"AL356309.1"	"+"	"lncRNA"	2726
"chr10"	83967375	83970101	"ENST00000647581.1_3"	"AC010157.2"	"-"	"lncRNA"	2726
"chr9"	69199479	69202204	"ENST00000377473.1"	"FOXD4L6"	"-"	"protein_coding"	2725
"chr14"	93648543	93651268	"ENST00000556883.1_3"	"MOAP1"	"-"	"protein_coding"	2725
"chr16"	8619501	8622226	"ENST00000568335.3_3"	"TMEM114"	"-"	"protein_coding"	2725
"chr6"	138264215	138266939	"ENST00000417932.1_3"	"LINC02528"	"-"	"lncRNA"	2724
"chr13"	114567084	114569807	"ENST00000669254.1_1"	"GAS6-DT"	"+"	"lncRNA"	2723
"chr20"	37859757	37862479	"ENST00000654983.1_3"	"AL035251.1"	"-"	"lncRNA"	2722
"chr20"	57408863	57411584	"ENST00000601795.1_3"	"AL132655.1"	"-"	"lncRNA"	2721
"chr2"	73683890	73686609	"ENST00000441587.3_2"	"ALMS1-IT1"	"+"	"lncRNA"	2719
"chr6"	168196209	168198928	"ENST00000597278.2_1"	"AL009178.2"	"+"	"lncRNA"	2719
"chr13"	30993655	30996374	"ENST00000420694.1_3"	"LINC01058"	"-"	"lncRNA"	2719
"chr3"	40351197	40353915	"ENST00000232905.4_2"	"EIF1B"	"+"	"protein_coding"	2718
"chr3"	159943282	159946000	"ENST00000326474.4_2"	"C3orf80"	"+"	"protein_coding"	2718
"chr19"	16683434	16686151	"ENST00000623966.1_1"	"AC008764.8"	"+"	"lncRNA"	2717
"chr11"	125646007	125648723	"ENST00000358524.8_6"	"PATE2"	"-"	"protein_coding"	2716
"chr13"	34374274	34376990	"ENST00000667510.1_1"	"AL139081.2"	"+"	"lncRNA"	2716
"chr19"	47549166	47551882	"ENST00000253047.7_4"	"TMEM160"	"-"	"protein_coding"	2716
"chr9"	34521524	34524239	"ENST00000439960.1_1"	"AL160270.1"	"+"	"lncRNA"	2715
"chrX"	49129516	49132231	"ENST00000602455.1_1"	"AC232271.1"	"+"	"lncRNA"	2715
"chr1"	176798263	176800977	"ENST00000662545.1_3"	"AL031290.1"	"-"	"lncRNA"	2714
"chr2"	37971475	37974189	"ENST00000431712.1_1"	"AC006369.2"	"+"	"lncRNA"	2714
"chr3"	17784443	17787157	"ENST00000665745.1_1"	"AC104451.2"	"+"	"lncRNA"	2714
"chr4"	160319684	160322398	"ENST00000502846.1_1"	"AC074344.2"	"+"	"lncRNA"	2714
"chr10"	74831052	74833766	"ENST00000431293.2_1"	"AL731563.2"	"+"	"lncRNA"	2714
"chr9"	134372865	134375578	"ENST00000616163.1_1"	"AL358781.1"	"-"	"lncRNA"	2713
"chr14"	90868866	90871579	"ENST00000555853.1_3"	"AL512791.1"	"-"	"lncRNA"	2713
"chr21"	40589018	40591731	"ENST00000435608.1_3"	"BRWD1-IT1"	"-"	"lncRNA"	2713
"chr2"	114872255	114874967	"ENST00000666258.1_2"	"AC010982.2"	"-"	"lncRNA"	2712
"chr6"	25013212	25015924	"ENST00000666473.1_1"	"AL160400.1"	"+"	"lncRNA"	2712
"chr14"	19740032	19742744	"ENST00000551932.1"	"RP11-496I2.2"	"-"	"lincRNA"	2712
"chr9"	131937830	131940540	"ENST00000372491.4_3"	"IER5L"	"-"	"protein_coding"	2710
"chr3"	140583916	140586625	"ENST00000567488.1_1"	"AC121333.1"	"-"	"lncRNA"	2709
"chr7"	73473905	73476614	"ENST00000435932.1_3"	"ELN-AS1"	"-"	"lncRNA"	2709
"chr14"	101587176	101589882	"ENST00000557121.2_2"	"LINC02285"	"+"	"lncRNA"	2706
"chr11"	75346927	75349632	"ENST00000530435.1_3"	"AP001922.2"	"-"	"lncRNA"	2705
"chr17"	46668618	46671323	"ENST00000239151.5_3"	"HOXB5"	"-"	"protein_coding"	2705
"chr3"	98250821	98253525	"ENST00000284311.5_2"	"GPR15"	"+"	"protein_coding"	2704
"chr9"	125699901	125702605	"ENST00000561961.2_1"	"AC007066.2"	"+"	"lncRNA"	2704
"chr16"	34728124	34730828	"ENST00000567902.1_3"	"AC018558.3"	"-"	"lncRNA"	2704
"chr17"	26960264	26962968	"ENST00000577814.1_1"	"AC005726.2"	"+"	"lncRNA"	2704
"chr2"	186815195	186817898	"ENST00000658772.1_3"	"AC097500.1"	"-"	"lncRNA"	2703
"chr4"	20393776	20396479	"ENST00000515882.2_2"	"SLIT2-IT1"	"+"	"lncRNA"	2703
"chr11"	120039684	120042387	"ENST00000319763.1_1"	"AP000679.1"	"+"	"lncRNA"	2703
"chr18"	21739472	21742175	"ENST00000583267.1_3"	"AC090772.3"	"-"	"lncRNA"	2703
"chr5"	5046908	5049610	"ENST00000511514.1_3"	"AC010451.2"	"-"	"lncRNA"	2702
"chr5"	32653426	32656128	"ENST00000657349.1_1"	"AC008766.1"	"+"	"lncRNA"	2702
"chr7"	69059778	69062479	"ENST00000669908.1_3"	"CT66"	"-"	"lncRNA"	2701
"chr9"	114089762	114092463	"ENST00000302681.2_4"	"OR2K2"	"-"	"protein_coding"	2701
"chr10"	77168899	77171600	"ENST00000609200.2_3"	"AC010997.4"	"+"	"lncRNA"	2701
"chr1"	144833167	144835867	"ENST00000466343.2_3"	"AC239804.1"	"-"	"lncRNA"	2700
"chr10"	124214168	124216868	"ENST00000528446.1_2"	"ARMS2"	"+"	"protein_coding"	2700
"chr14"	95426613	95429313	"ENST00000553435.1_3"	"LINC02279"	"-"	"lncRNA"	2700
"chr12"	117018778	117021477	"ENST00000621942.1_1"	"AC125603.4"	"+"	"lncRNA"	2699
"chr15"	96886181	96888880	"ENST00000617440.1_1"	"AC103746.1"	"+"	"lncRNA"	2699
"chr11"	1860210	1862908	"ENST00000381911.6_3"	"TNNI2"	"+"	"protein_coding"	2698
"chr16"	2259253	2261951	"ENST00000328540.7_6"	"BRICD5"	"-"	"protein_coding"	2698
"chr9"	69377901	69380597	"ENST00000414341.2"	"CR769776.1"	"-"	"protein_coding"	2696
"chr2"	176964522	176967217	"ENST00000406506.4_2"	"HOXD12"	"+"	"protein_coding"	2695
"chr16"	848040	850734	"ENST00000248150.5_4"	"GNG13"	"-"	"protein_coding"	2694
"chr1"	87397881	87400574	"ENST00000585888.1_3"	"AL121989.1"	"-"	"lncRNA"	2693
"chr16"	81344335	81347028	"ENST00000570148.1_1"	"AC009148.1"	"-"	"lncRNA"	2693
"chr14"	98252901	98255593	"ENST00000555889.1_3"	"AL355097.1"	"-"	"lncRNA"	2692
"chr17"	26559615	26562307	"ENST00000592016.1_1"	"ERVE-1"	"-"	"lncRNA"	2692
"chr19"	17513747	17516439	"ENST00000252593.7_4"	"BST2"	"-"	"protein_coding"	2692
"chr4"	2861709	2864400	"ENST00000664060.1_3"	"AL121750.1"	"-"	"lncRNA"	2691
"chr17"	28190419	28193110	"ENST00000584258.1_1"	"AC104982.2"	"+"	"lncRNA"	2691
"chr16"	33215093	33217783	"ENST00000563960.1_3"	"AC138869.3"	"-"	"lncRNA"	2690
"chr5"	124329100	124331789	"ENST00000656272.1_3"	"AC109458.2"	"-"	"lncRNA"	2689
"chr7"	93520224	93522913	"ENST00000435257.1_1"	"TFPI2-DT"	"+"	"lncRNA"	2689
"chr16"	30535453	30538142	"ENST00000562803.1_3"	"ZNF768"	"-"	"protein_coding"	2689
"chr6"	92100030	92102718	"ENST00000434493.1_3"	"AL080284.1"	"-"	"lncRNA"	2688
"chr10"	103825105	103827793	"ENST00000299238.7_2"	"HPS6"	"+"	"protein_coding"	2688
"chr16"	32274147	32276835	"ENST00000566232.1_3"	"AC133485.2"	"-"	"lncRNA"	2688
"chr1"	219468323	219471010	"ENST00000655747.1_1"	"AC096642.2"	"+"	"lncRNA"	2687
"chr1"	18712322	18715008	"ENST00000420211.1_1"	"AL591896.1"	"+"	"lncRNA"	2686
"chr10"	118429575	118432261	"ENST00000433600.2_4"	"AC016825.1"	"+"	"lncRNA"	2686
"chr17"	43246166	43248852	"ENST00000589796.2_3"	"AC138150.2"	"-"	"lncRNA"	2686
"chr12"	117386542	117389227	"ENST00000617795.1_1"	"AC083806.2"	"-"	"lncRNA"	2685
"chr8"	10980890	10983574	"ENST00000526648.2_3"	"AF131215.4"	"-"	"lncRNA"	2684
"chr6"	169686628	169689311	"ENST00000435612.1_3"	"BX322234.2"	"-"	"lncRNA"	2683
"chr9"	69146938	69149621	"ENST00000416700.1"	"RP11-58A12.3"	"+"	"lincRNA"	2683
"chr14"	50087516	50090199	"ENST00000305386.4_2"	"MGAT2"	"+"	"protein_coding"	2683
"chr17"	79836300	79838982	"ENST00000582866.1_1"	"AC145207.5"	"-"	"lncRNA"	2682
"chr17"	9368058	9370739	"ENST00000576477.1_1"	"AC087501.2"	"+"	"lncRNA"	2681
"chr12"	54413693	54416373	"ENST00000562848.1_1"	"AC012531.1"	"+"	"lncRNA"	2680
"chr21"	46827300	46829980	"ENST00000446475.1_3"	"COL18A1-AS2"	"-"	"lncRNA"	2680
"chr13"	49144774	49147453	"ENST00000452288.1_3"	"LINC01077"	"-"	"lncRNA"	2679
"chr1"	228581990	228584668	"ENST00000602963.1_1"	"AL670729.1"	"+"	"lncRNA"	2678
"chr5"	133842242	133844920	"ENST00000515627.2_1"	"LINC01843"	"+"	"lncRNA"	2678
"chr5"	168420004	168422682	"ENST00000514811.1_1"	"AC011389.1"	"+"	"lncRNA"	2678
"chr19"	3753837	3756515	"ENST00000586503.1_1"	"AC005954.2"	"+"	"lncRNA"	2678
"chr16"	67295010	67297687	"ENST00000573063.1_1"	"AC040160.1"	"+"	"retained_intron"	2677
"chr3"	168006340	168009016	"ENST00000496247.1_1"	"AC124893.1"	"+"	"lncRNA"	2676
"chr4"	72687021	72689697	"ENST00000507156.1_3"	"AC068721.1"	"-"	"lncRNA"	2676
"chr10"	3439696	3442372	"ENST00000661754.1_1"	"AL356433.1"	"+"	"lncRNA"	2676
"chr15"	72668453	72671129	"ENST00000567598.1_1"	"HEXA-AS1"	"+"	"lncRNA"	2676
"chr9"	44401765	44404440	"ENST00000435586.1_1"	"BX088651.4"	"+"	"lncRNA"	2675
"chr18"	72815542	72818216	"ENST00000624305.1_1"	"AC015819.3"	"-"	"retained_intron"	2674
"chr16"	65895014	65897687	"ENST00000568767.1_1"	"AC022164.1"	"-"	"lncRNA"	2673
"chr17"	19044329	19047002	"ENST00000573168.1_1"	"AC007952.6"	"-"	"lncRNA"	2673
"chr1"	155180941	155183610	"ENST00000455788.1_3"	"AC234582.1"	"-"	"lncRNA"	2669
"chr6"	167578052	167580721	"ENST00000660720.1_3"	"AL121935.3"	"-"	"lncRNA"	2669
"chrX"	31429149	31431818	"ENST00000648644.1_1"	"AC079177.1"	"+"	"lncRNA"	2669
"chr10"	50504156	50506825	"ENST00000437677.1_3"	"C10orf71-AS1"	"-"	"lncRNA"	2669
"chr14"	99391473	99394142	"ENST00000554025.1_3"	"AL132796.2"	"-"	"lncRNA"	2669
"chr5"	179220980	179223648	"ENST00000465572.6_1"	"LTC4S"	"+"	"retained_intron"	2668
"chr6"	170102285	170104952	"ENST00000332290.3_1"	"C6orf120"	"+"	"protein_coding"	2667
"chr9"	111014433	111017100	"ENST00000453455.1_3"	"AL353742.1"	"-"	"lncRNA"	2667
"chr5"	122423328	122425994	"ENST00000458103.2_3"	"AC106786.1"	"-"	"lncRNA"	2666
"chr8"	37592278	37594944	"ENST00000330539.1_3"	"AC138356.1"	"-"	"lncRNA"	2666
"chrY"	21853826	21856492	"ENST00000566193.1_1"	"AC010889.1"	"-"	"lncRNA"	2666
"chr11"	56041629	56044295	"ENST00000641665.1_2"	"OR5T1"	"+"	"protein_coding"	2666
"chr14"	50087532	50090198	"ENST00000555043.1_3"	"AL139099.1"	"-"	"lncRNA"	2666
"chr4"	113434671	113437336	"ENST00000313341.4_4"	"NEUROG2"	"-"	"protein_coding"	2665
"chr18"	49862730	49865395	"ENST00000582700.1_3"	"AC016383.1"	"-"	"lncRNA"	2665
"chr1"	16555168	16557830	"ENST00000671994.1_2"	"AL109627.1"	"-"	"lncRNA"	2662
"chr5"	4967876	4970538	"ENST00000511721.1_3"	"AC010451.3"	"-"	"lncRNA"	2662
"chr6"	1312332	1314993	"ENST00000296839.5_3"	"FOXQ1"	"+"	"protein_coding"	2661
"chr4"	164392246	164394906	"ENST00000280605.5_3"	"TKTL2"	"-"	"protein_coding"	2660
"chr4"	190209830	190212490	"ENST00000504057.1_3"	"AC105924.1"	"-"	"lncRNA"	2660
"chr1"	37599089	37601747	"ENST00000642067.1_1"	"AL031430.1"	"+"	"lncRNA"	2658
"chr3"	196666747	196669405	"ENST00000447775.1_1"	"NCBP2-AS1"	"+"	"lncRNA"	2658
"chr11"	5528529	5531187	"ENST00000311659.5_4"	"UBQLN3"	"-"	"protein_coding"	2658
"chr12"	132562347	132565005	"ENST00000542422.1_3"	"AC137590.1"	"-"	"lncRNA"	2658
"chr10"	63253600	63256257	"ENST00000661365.1_1"	"AL356952.1"	"+"	"lncRNA"	2657
"chr17"	60866469	60869126	"ENST00000658616.1_1"	"AC005821.2"	"+"	"lncRNA"	2657
"chr22"	50055959	50058616	"ENST00000662299.1_3"	"Z97192.4"	"-"	"lncRNA"	2657
"chr9"	46685428	46688084	"ENST00000377518.3_3"	"AL590399.1"	"-"	"retained_intron"	2656
"chr9"	66553272	66555928	"ENST00000305709.5_1"	"AL512625.1"	"+"	"lncRNA"	2656
"chr12"	51815739	51818395	"ENST00000604939.1_3"	"AC107031.1"	"-"	"lncRNA"	2656
"chr14"	20812391	20815047	"ENST00000528210.1_4"	"AL355075.1"	"-"	"lncRNA"	2656
"chr17"	81061204	81063860	"ENST00000573312.1_1"	"AC144831.1"	"+"	"lncRNA"	2656
"chr4"	6641817	6644472	"ENST00000617365.4_1"	"MRFAP1"	"+"	"protein_coding"	2655
"chr2"	60610275	60612929	"ENST00000660178.1_1"	"AC007381.1"	"+"	"lncRNA"	2654
"chr8"	38657160	38659814	"ENST00000518535.1_1"	"AC067817.1"	"+"	"lncRNA"	2654
"chr20"	44517272	44519926	"ENST00000372518.4_3"	"NEURL2"	"-"	"protein_coding"	2654
"chr2"	74732169	74734822	"ENST00000233630.11_4"	"PCGF1"	"-"	"protein_coding"	2653
"chr8"	38827878	38830530	"ENST00000520863.1_3"	"AC108863.1"	"-"	"lncRNA"	2652
"chr17"	62144978	62147630	"ENST00000660893.1_1"	"AC005803.1"	"+"	"lncRNA"	2652
"chr7"	5465907	5468558	"ENST00000610122.1_1"	"AC092171.3"	"-"	"lncRNA"	2651
"chr11"	17370599	17373250	"ENST00000648634.1_3"	"AC124798.2"	"-"	"lncRNA"	2651
"chr7"	64327804	64330454	"ENST00000661399.1_3"	"AC073349.5"	"-"	"lncRNA"	2650
"chr15"	90291891	90294541	"ENST00000300057.4_3"	"MESP1"	"-"	"protein_coding"	2650
"chrX"	92925928	92928577	"ENST00000373079.4_4"	"NAP1L3"	"-"	"protein_coding"	2649
"chr12"	96419100	96421749	"ENST00000547346.1_1"	"AC007298.1"	"+"	"lncRNA"	2649
"chr1"	47903715	47906363	"ENST00000334793.6_2"	"FOXD2"	"+"	"protein_coding"	2648
"chr13"	50699951	50702599	"ENST00000618151.1_1"	"AL137060.3"	"+"	"lncRNA"	2648
"chr5"	2712704	2715351	"ENST00000626215.1_1"	"LSINCT5"	"+"	"lncRNA"	2647
"chr1"	222832208	222834854	"ENST00000608771.1_1"	"AL592148.3"	"-"	"lncRNA"	2646
"chr6"	72241772	72244418	"ENST00000649875.1_1"	"AL035467.2"	"+"	"lncRNA"	2646
"chr7"	32799890	32802536	"ENST00000628855.1_1"	"LINC00997"	"+"	"lncRNA"	2646
"chr7"	104743284	104745930	"ENST00000607968.1_2"	"AC005070.3"	"-"	"lncRNA"	2646
"chr11"	67818206	67820852	"ENST00000529934.5_1"	"AP002807.1"	"+"	"lncRNA"	2646
"chrX"	150343663	150346308	"ENST00000454196.1_3"	"GPR50-AS1"	"-"	"lncRNA"	2645
"chr10"	78318107	78320752	"ENST00000597938.1_3"	"AC024603.1"	"-"	"lncRNA"	2645
"chr10"	99079027	99081672	"ENST00000371021.5_2"	"FRAT1"	"+"	"protein_coding"	2645
"chr12"	55723826	55726471	"ENST00000641364.1_2"	"OR6C3"	"+"	"protein_coding"	2645
"chr16"	10623296	10625939	"ENST00000535363.1_1"	"AC027277.1"	"+"	"lncRNA"	2643
"chr1"	160901528	160904170	"ENST00000427339.1_3"	"AL354714.3"	"-"	"lncRNA"	2642
"chr1"	228261609	228264251	"ENST00000623471.1_1"	"LINC02809"	"-"	"lncRNA"	2642
"chr3"	71803005	71805647	"ENST00000304411.3_2"	"GPR27"	"+"	"protein_coding"	2642
"chr3"	169484708	169487349	"ENST00000330368.3_4"	"ACTRT3"	"-"	"protein_coding"	2641
"chr4"	153035008	153037649	"ENST00000666780.1_3"	"AC079340.3"	"-"	"lncRNA"	2641
"chr8"	54955548	54958189	"ENST00000565668.2_3"	"AC100821.2"	"-"	"lncRNA"	2641
"chr9"	140194082	140196723	"ENST00000356628.4_3"	"NRARP"	"-"	"protein_coding"	2641
"chr6"	158293602	158296242	"ENST00000422776.5_3"	"AL391863.1"	"-"	"lncRNA"	2640
"chr22"	20135938	20138578	"ENST00000439765.4_4"	"CCDC188"	"-"	"protein_coding"	2640
"chr3"	114819269	114821908	"ENST00000472323.1_1"	"ZBTB20-AS4"	"+"	"lncRNA"	2639
"chr11"	20000244	20002883	"ENST00000534036.1_3"	"NAV2-AS3"	"-"	"lncRNA"	2639
"chr12"	121016566	121019205	"ENST00000357500.5_4"	"POP5"	"-"	"protein_coding"	2639
"chr16"	1399240	1401879	"ENST00000007390.3_4"	"TSR3"	"-"	"protein_coding"	2639
"chr19"	16551756	16554395	"ENST00000587343.1_1"	"AC020917.2"	"+"	"lncRNA"	2639
"chr19"	42460834	42463473	"ENST00000222008.11_4"	"RABAC1"	"-"	"protein_coding"	2639
"chr8"	142400038	142402674	"ENST00000501440.1_3"	"AC100803.2"	"-"	"lncRNA"	2636
"chr20"	44116252	44118888	"ENST00000417630.1_1"	"AL031663.2"	"+"	"lncRNA"	2636
"chr7"	130135634	130138268	"ENST00000604666.1_1"	"AC007938.2"	"-"	"lncRNA"	2634
"chr1"	228294380	228297013	"ENST00000430433.5_4"	"MRPL55"	"-"	"protein_coding"	2633
"chr21"	31581468	31584101	"ENST00000451410.1_3"	"LINC00307"	"-"	"lncRNA"	2633
"chr6"	147269663	147272295	"ENST00000606686.1_3"	"AL138916.2"	"-"	"lncRNA"	2632
"chr14"	79538474	79541105	"ENST00000553348.1_3"	"AC026888.1"	"-"	"lncRNA"	2631
